dataset,index,target_mode,method,view,fraction,recall,budget,gold,ceiling,origin
vt_h10_c1,85,answer_only,FT_K1,raw,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,85,answer_only,FT_K1,density,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,85,answer_only,FT_K1,density,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,85,answer_only,FT_K1,density,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,85,answer_only,FT_K3,raw,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,85,answer_only,FT_K3,raw,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,85,answer_only,FT_K3,raw,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,85,answer_only,FT_K3,density,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,85,answer_only,FT_K3,density,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,85,answer_only,FT_K3,density,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,86,answer_only,DT_target,raw,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,86,answer_only,DT_target,raw,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,86,answer_only,DT_target,raw,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,86,answer_only,DT_target,density,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,86,answer_only,DT_target,density,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,86,answer_only,DT_target,density,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,86,answer_only,FT_K1,raw,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,86,answer_only,FT_K1,raw,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,86,answer_only,FT_K1,raw,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,86,answer_only,FT_K1,density,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,86,answer_only,FT_K1,density,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,86,answer_only,FT_K1,density,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,86,answer_only,FT_K3,raw,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,86,answer_only,FT_K3,raw,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,86,answer_only,FT_K3,raw,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,86,answer_only,FT_K3,density,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,86,answer_only,FT_K3,density,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,86,answer_only,FT_K3,density,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,88,answer_only,DT_target,raw,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,88,answer_only,DT_target,raw,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,88,answer_only,DT_target,raw,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,88,answer_only,DT_target,density,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,88,answer_only,DT_target,density,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,88,answer_only,DT_target,density,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,88,answer_only,FT_K1,raw,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,88,answer_only,FT_K1,raw,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,88,answer_only,FT_K1,raw,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,88,answer_only,FT_K1,density,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,88,answer_only,FT_K1,density,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,88,answer_only,FT_K1,density,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,88,answer_only,FT_K3,raw,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,88,answer_only,FT_K3,raw,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,88,answer_only,FT_K3,raw,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,88,answer_only,FT_K3,density,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,88,answer_only,FT_K3,density,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,88,answer_only,FT_K3,density,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,89,answer_only,DT_target,raw,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,89,answer_only,DT_target,raw,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,89,answer_only,DT_target,raw,0.2,0.6226415094339622,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,89,answer_only,DT_target,density,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,89,answer_only,DT_target,density,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,89,answer_only,DT_target,density,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,89,answer_only,FT_K1,raw,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,89,answer_only,FT_K1,raw,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,89,answer_only,FT_K1,raw,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,89,answer_only,FT_K1,density,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,89,answer_only,FT_K1,density,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,89,answer_only,FT_K1,density,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,89,answer_only,FT_K3,raw,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,89,answer_only,FT_K3,raw,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,89,answer_only,FT_K3,raw,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,89,answer_only,FT_K3,density,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,89,answer_only,FT_K3,density,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,89,answer_only,FT_K3,density,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,91,answer_only,DT_target,raw,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,91,answer_only,DT_target,raw,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,91,answer_only,DT_target,raw,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,91,answer_only,DT_target,density,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,91,answer_only,DT_target,density,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,91,answer_only,DT_target,density,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,91,answer_only,FT_K1,raw,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,91,answer_only,FT_K1,raw,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,91,answer_only,FT_K1,raw,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,91,answer_only,FT_K1,density,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,91,answer_only,FT_K1,density,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,91,answer_only,FT_K1,density,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,91,answer_only,FT_K3,raw,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,91,answer_only,FT_K3,raw,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,91,answer_only,FT_K3,raw,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,91,answer_only,FT_K3,density,0.05,0.16037735849056603,17,106,0.16037735849056603,vt_h10_c1_04
vt_h10_c1,91,answer_only,FT_K3,density,0.1,0.32075471698113206,34,106,0.32075471698113206,vt_h10_c1_04
vt_h10_c1,91,answer_only,FT_K3,density,0.2,0.6320754716981132,67,106,0.6320754716981132,vt_h10_c1_04
vt_h10_c1,92,answer_only,DT_target,raw,0.05,0.1619047619047619,17,105,0.1619047619047619,vt_h10_c1_04
vt_h10_c1,92,answer_only,DT_target,raw,0.1,0.3238095238095238,34,105,0.3238095238095238,vt_h10_c1_04
vt_h10_c1,92,answer_only,DT_target,raw,0.2,0.638095238095238,67,105,0.638095238095238,vt_h10_c1_04
vt_h10_c1,92,answer_only,DT_target,density,0.05,0.1619047619047619,17,105,0.1619047619047619,vt_h10_c1_04
vt_h10_c1,92,answer_only,DT_target,density,0.1,0.3238095238095238,34,105,0.3238095238095238,vt_h10_c1_04
vt_h10_c1,92,answer_only,DT_target,density,0.2,0.638095238095238,67,105,0.638095238095238,vt_h10_c1_04
vt_h10_c1,92,answer_only,FT_K1,raw,0.05,0.1619047619047619,17,105,0.1619047619047619,vt_h10_c1_04
vt_h10_c1,92,answer_only,FT_K1,raw,0.1,0.3238095238095238,34,105,0.3238095238095238,vt_h10_c1_04
vt_h10_c1,92,answer_only,FT_K1,raw,0.2,0.638095238095238,67,105,0.638095238095238,vt_h10_c1_04
vt_h10_c1,92,answer_only,FT_K1,density,0.05,0.1619047619047619,17,105,0.1619047619047619,vt_h10_c1_04
vt_h10_c1,92,answer_only,FT_K1,density,0.1,0.3238095238095238,34,105,0.3238095238095238,vt_h10_c1_04
vt_h10_c1,92,answer_only,FT_K1,density,0.2,0.638095238095238,67,105,0.638095238095238,vt_h10_c1_04
vt_h10_c1,92,answer_only,FT_K3,raw,0.05,0.1619047619047619,17,105,0.1619047619047619,vt_h10_c1_04
vt_h10_c1,92,answer_only,FT_K3,raw,0.1,0.3238095238095238,34,105,0.3238095238095238,vt_h10_c1_04
vt_h10_c1,92,answer_only,FT_K3,raw,0.2,0.638095238095238,67,105,0.638095238095238,vt_h10_c1_04
vt_h10_c1,92,answer_only,FT_K3,density,0.05,0.1619047619047619,17,105,0.1619047619047619,vt_h10_c1_04
vt_h10_c1,92,answer_only,FT_K3,density,0.1,0.3238095238095238,34,105,0.3238095238095238,vt_h10_c1_04
vt_h10_c1,92,answer_only,FT_K3,density,0.2,0.638095238095238,67,105,0.638095238095238,vt_h10_c1_04
vt_h10_c1,93,answer_only,DT_target,raw,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_04
vt_h10_c1,93,answer_only,DT_target,raw,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_04
vt_h10_c1,93,answer_only,DT_target,raw,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_04
vt_h10_c1,93,answer_only,DT_target,density,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_04
vt_h10_c1,93,answer_only,DT_target,density,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_04
vt_h10_c1,93,answer_only,DT_target,density,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_04
vt_h10_c1,93,answer_only,FT_K1,raw,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_04
vt_h10_c1,93,answer_only,FT_K1,raw,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_04
vt_h10_c1,93,answer_only,FT_K1,raw,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_04
vt_h10_c1,93,answer_only,FT_K1,density,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_04
vt_h10_c1,93,answer_only,FT_K1,density,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_04
vt_h10_c1,93,answer_only,FT_K1,density,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_04
vt_h10_c1,93,answer_only,FT_K3,raw,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_04
vt_h10_c1,93,answer_only,FT_K3,raw,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_04
vt_h10_c1,93,answer_only,FT_K3,raw,0.2,0.6372549019607843,66,102,0.6470588235294118,vt_h10_c1_04
vt_h10_c1,93,answer_only,FT_K3,density,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_04
vt_h10_c1,93,answer_only,FT_K3,density,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_04
vt_h10_c1,93,answer_only,FT_K3,density,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_04
vt_h10_c1,94,answer_only,DT_target,raw,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,94,answer_only,DT_target,raw,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,94,answer_only,DT_target,raw,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,94,answer_only,DT_target,density,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,94,answer_only,DT_target,density,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,94,answer_only,DT_target,density,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,94,answer_only,FT_K1,raw,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,94,answer_only,FT_K1,raw,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,94,answer_only,FT_K1,raw,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,94,answer_only,FT_K1,density,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,94,answer_only,FT_K1,density,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,94,answer_only,FT_K1,density,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,94,answer_only,FT_K3,raw,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,94,answer_only,FT_K3,raw,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,94,answer_only,FT_K3,raw,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,94,answer_only,FT_K3,density,0.05,0.16346153846153846,17,104,0.16346153846153846,vt_h10_c1_04
vt_h10_c1,94,answer_only,FT_K3,density,0.1,0.3269230769230769,34,104,0.3269230769230769,vt_h10_c1_04
vt_h10_c1,94,answer_only,FT_K3,density,0.2,0.6442307692307693,67,104,0.6442307692307693,vt_h10_c1_04
vt_h10_c1,95,answer_only,DT_target,raw,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_05
vt_h10_c1,95,answer_only,DT_target,raw,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_05
vt_h10_c1,95,answer_only,DT_target,raw,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_05
vt_h10_c1,95,answer_only,DT_target,density,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_05
vt_h10_c1,95,answer_only,DT_target,density,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_05
vt_h10_c1,95,answer_only,DT_target,density,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_05
vt_h10_c1,95,answer_only,FT_K1,raw,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_05
vt_h10_c1,95,answer_only,FT_K1,raw,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_05
vt_h10_c1,95,answer_only,FT_K1,raw,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_05
vt_h10_c1,95,answer_only,FT_K1,density,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_05
vt_h10_c1,95,answer_only,FT_K1,density,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_05
vt_h10_c1,95,answer_only,FT_K1,density,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_05
vt_h10_c1,95,answer_only,FT_K3,raw,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_05
vt_h10_c1,95,answer_only,FT_K3,raw,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_05
vt_h10_c1,95,answer_only,FT_K3,raw,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_05
vt_h10_c1,95,answer_only,FT_K3,density,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_05
vt_h10_c1,95,answer_only,FT_K3,density,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_05
vt_h10_c1,95,answer_only,FT_K3,density,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_05
vt_h10_c1,96,answer_only,DT_target,raw,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_05
vt_h10_c1,96,answer_only,DT_target,raw,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_05
vt_h10_c1,96,answer_only,DT_target,raw,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_05
vt_h10_c1,96,answer_only,DT_target,density,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_05
vt_h10_c1,96,answer_only,DT_target,density,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_05
vt_h10_c1,96,answer_only,DT_target,density,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_05
vt_h10_c1,96,answer_only,FT_K1,raw,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_05
vt_h10_c1,96,answer_only,FT_K1,raw,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_05
vt_h10_c1,96,answer_only,FT_K1,raw,0.2,0.6372549019607843,66,102,0.6470588235294118,vt_h10_c1_05
vt_h10_c1,96,answer_only,FT_K1,density,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_05
vt_h10_c1,96,answer_only,FT_K1,density,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_05
vt_h10_c1,96,answer_only,FT_K1,density,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_05
vt_h10_c1,96,answer_only,FT_K3,raw,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_05
vt_h10_c1,96,answer_only,FT_K3,raw,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_05
vt_h10_c1,96,answer_only,FT_K3,raw,0.2,0.6372549019607843,66,102,0.6470588235294118,vt_h10_c1_05
vt_h10_c1,96,answer_only,FT_K3,density,0.05,0.16666666666666666,17,102,0.16666666666666666,vt_h10_c1_05
vt_h10_c1,96,answer_only,FT_K3,density,0.1,0.3235294117647059,33,102,0.3235294117647059,vt_h10_c1_05
vt_h10_c1,96,answer_only,FT_K3,density,0.2,0.6470588235294118,66,102,0.6470588235294118,vt_h10_c1_05
vt_h10_c1,98,answer_only,DT_target,raw,0.05,0.1588785046728972,17,107,0.1588785046728972,vt_h10_c1_05
vt_h10_c1,98,answer_only,DT_target,raw,0.1,0.3177570093457944,34,107,0.3177570093457944,vt_h10_c1_05
vt_h10_c1,98,answer_only,DT_target,raw,0.2,0.6261682242990654,67,107,0.6261682242990654,vt_h10_c1_05
vt_h10_c1,98,answer_only,DT_target,density,0.05,0.1588785046728972,17,107,0.1588785046728972,vt_h10_c1_05
vt_h10_c1,98,answer_only,DT_target,density,0.1,0.3177570093457944,34,107,0.3177570093457944,vt_h10_c1_05
vt_h10_c1,98,answer_only,DT_target,density,0.2,0.6261682242990654,67,107,0.6261682242990654,vt_h10_c1_05
vt_h10_c1,98,answer_only,FT_K1,raw,0.05,0.1588785046728972,17,107,0.1588785046728972,vt_h10_c1_05
vt_h10_c1,98,answer_only,FT_K1,raw,0.1,0.3177570093457944,34,107,0.3177570093457944,vt_h10_c1_05
vt_h10_c1,98,answer_only,FT_K1,raw,0.2,0.6261682242990654,67,107,0.6261682242990654,vt_h10_c1_05
vt_h10_c1,98,answer_only,FT_K1,density,0.05,0.1588785046728972,17,107,0.1588785046728972,vt_h10_c1_05
vt_h10_c1,98,answer_only,FT_K1,density,0.1,0.3177570093457944,34,107,0.3177570093457944,vt_h10_c1_05
vt_h10_c1,98,answer_only,FT_K1,density,0.2,0.6261682242990654,67,107,0.6261682242990654,vt_h10_c1_05
vt_h10_c1,98,answer_only,FT_K3,raw,0.05,0.1588785046728972,17,107,0.1588785046728972,vt_h10_c1_05
vt_h10_c1,98,answer_only,FT_K3,raw,0.1,0.3177570093457944,34,107,0.3177570093457944,vt_h10_c1_05
vt_h10_c1,98,answer_only,FT_K3,raw,0.2,0.6261682242990654,67,107,0.6261682242990654,vt_h10_c1_05
vt_h10_c1,98,answer_only,FT_K3,density,0.05,0.1588785046728972,17,107,0.1588785046728972,vt_h10_c1_05
vt_h10_c1,98,answer_only,FT_K3,density,0.1,0.3177570093457944,34,107,0.3177570093457944,vt_h10_c1_05
vt_h10_c1,98,answer_only,FT_K3,density,0.2,0.6261682242990654,67,107,0.6261682242990654,vt_h10_c1_05
vt_h10_c1,99,answer_only,DT_target,raw,0.05,0.17708333333333334,17,96,0.17708333333333334,vt_h10_c1_05
vt_h10_c1,99,answer_only,DT_target,raw,0.1,0.34375,33,96,0.34375,vt_h10_c1_05
vt_h10_c1,99,answer_only,DT_target,raw,0.2,0.6770833333333334,65,96,0.6770833333333334,vt_h10_c1_05
vt_h10_c1,99,answer_only,DT_target,density,0.05,0.17708333333333334,17,96,0.17708333333333334,vt_h10_c1_05
vt_h10_c1,99,answer_only,DT_target,density,0.1,0.34375,33,96,0.34375,vt_h10_c1_05
vt_h10_c1,99,answer_only,DT_target,density,0.2,0.6770833333333334,65,96,0.6770833333333334,vt_h10_c1_05
vt_h10_c1,99,answer_only,FT_K1,raw,0.05,0.17708333333333334,17,96,0.17708333333333334,vt_h10_c1_05
vt_h10_c1,99,answer_only,FT_K1,raw,0.1,0.34375,33,96,0.34375,vt_h10_c1_05
vt_h10_c1,99,answer_only,FT_K1,raw,0.2,0.6770833333333334,65,96,0.6770833333333334,vt_h10_c1_05
vt_h10_c1,99,answer_only,FT_K1,density,0.05,0.17708333333333334,17,96,0.17708333333333334,vt_h10_c1_05
vt_h10_c1,99,answer_only,FT_K1,density,0.1,0.34375,33,96,0.34375,vt_h10_c1_05
vt_h10_c1,99,answer_only,FT_K1,density,0.2,0.6770833333333334,65,96,0.6770833333333334,vt_h10_c1_05
vt_h10_c1,99,answer_only,FT_K3,raw,0.05,0.17708333333333334,17,96,0.17708333333333334,vt_h10_c1_05
vt_h10_c1,99,answer_only,FT_K3,raw,0.1,0.34375,33,96,0.34375,vt_h10_c1_05
vt_h10_c1,99,answer_only,FT_K3,raw,0.2,0.6770833333333334,65,96,0.6770833333333334,vt_h10_c1_05
vt_h10_c1,99,answer_only,FT_K3,density,0.05,0.17708333333333334,17,96,0.17708333333333334,vt_h10_c1_05
vt_h10_c1,99,answer_only,FT_K3,density,0.1,0.34375,33,96,0.34375,vt_h10_c1_05
vt_h10_c1,99,answer_only,FT_K3,density,0.2,0.6770833333333334,65,96,0.6770833333333334,vt_h10_c1_05
hotpotqa_long,2,full,DT_original,raw,0.05,0.2909090909090909,59,110,0.5363636363636364,hotpotqa_long_00
hotpotqa_long,2,full,DT_original,raw,0.1,0.4909090909090909,117,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,DT_original,raw,0.2,0.6818181818181818,233,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,DT_original,density,0.05,0.44545454545454544,59,110,0.5363636363636364,hotpotqa_long_00
hotpotqa_long,2,full,DT_original,density,0.1,0.6363636363636364,117,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,DT_original,density,0.2,0.9545454545454546,233,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,DT_target,raw,0.05,0.24545454545454545,59,110,0.5363636363636364,hotpotqa_long_00
hotpotqa_long,2,full,DT_target,raw,0.1,0.4,117,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,DT_target,raw,0.2,0.6181818181818182,233,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,DT_target,density,0.05,0.44545454545454544,59,110,0.5363636363636364,hotpotqa_long_00
hotpotqa_long,2,full,DT_target,density,0.1,0.6363636363636364,117,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,DT_target,density,0.2,0.7090909090909091,233,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,FT_K1,raw,0.05,0.18181818181818182,59,110,0.5363636363636364,hotpotqa_long_00
hotpotqa_long,2,full,FT_K1,raw,0.1,0.3181818181818182,117,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,FT_K1,raw,0.2,0.45454545454545453,233,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,FT_K1,density,0.05,0.36363636363636365,59,110,0.5363636363636364,hotpotqa_long_00
hotpotqa_long,2,full,FT_K1,density,0.1,0.6363636363636364,117,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,FT_K1,density,0.2,0.6363636363636364,233,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,FT_K3,raw,0.05,0.18181818181818182,59,110,0.5363636363636364,hotpotqa_long_00
hotpotqa_long,2,full,FT_K3,raw,0.1,0.3090909090909091,117,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,FT_K3,raw,0.2,0.45454545454545453,233,110,1.0,hotpotqa_long_00
hotpotqa_long,2,full,FT_K3,density,0.05,0.4,59,110,0.5363636363636364,hotpotqa_long_00
hotpotqa_long,2,full,FT_K3,density,0.1,0.6363636363636364,117,110,1.0,hotpotqa_long_00
