dataset,index,target_mode,method,view,fraction,recall,budget,gold,ceiling
hotpotqa_long,45,answer_conditioned,DT_target,density,0.1,0.0,171,77,1.0
hotpotqa_long,45,answer_conditioned,DT_target,density,0.2,0.0,341,77,1.0
hotpotqa_long,45,answer_conditioned,FT_K1,raw,0.05,0.35064935064935066,86,77,1.0
hotpotqa_long,45,answer_conditioned,FT_K1,raw,0.1,0.5064935064935064,171,77,1.0
hotpotqa_long,45,answer_conditioned,FT_K1,raw,0.2,0.7012987012987013,341,77,1.0
hotpotqa_long,45,answer_conditioned,FT_K1,density,0.05,0.8051948051948052,86,77,1.0
hotpotqa_long,45,answer_conditioned,FT_K1,density,0.1,1.0,171,77,1.0
hotpotqa_long,45,answer_conditioned,FT_K1,density,0.2,1.0,341,77,1.0
hotpotqa_long,45,answer_conditioned,FT_K3,raw,0.05,0.33766233766233766,86,77,1.0
hotpotqa_long,45,answer_conditioned,FT_K3,raw,0.1,0.5324675324675324,171,77,1.0
hotpotqa_long,45,answer_conditioned,FT_K3,raw,0.2,0.7272727272727273,341,77,1.0
hotpotqa_long,45,answer_conditioned,FT_K3,density,0.05,0.8571428571428571,86,77,1.0
hotpotqa_long,45,answer_conditioned,FT_K3,density,0.1,1.0,171,77,1.0
hotpotqa_long,45,answer_conditioned,FT_K3,density,0.2,1.0,341,77,1.0
hotpotqa_long,45,answer_only,DT_target,raw,0.05,0.3246753246753247,86,77,1.0
hotpotqa_long,45,answer_only,DT_target,raw,0.1,0.5974025974025974,171,77,1.0
hotpotqa_long,45,answer_only,DT_target,raw,0.2,0.8181818181818182,341,77,1.0
hotpotqa_long,45,answer_only,DT_target,density,0.05,0.7012987012987013,86,77,1.0
hotpotqa_long,45,answer_only,DT_target,density,0.1,0.987012987012987,171,77,1.0
hotpotqa_long,45,answer_only,DT_target,density,0.2,0.987012987012987,341,77,1.0
hotpotqa_long,45,answer_only,FT_K1,raw,0.05,0.44155844155844154,86,77,1.0
hotpotqa_long,45,answer_only,FT_K1,raw,0.1,0.6493506493506493,171,77,1.0
hotpotqa_long,45,answer_only,FT_K1,raw,0.2,0.8181818181818182,341,77,1.0
hotpotqa_long,45,answer_only,FT_K1,density,0.05,0.8571428571428571,86,77,1.0
hotpotqa_long,45,answer_only,FT_K1,density,0.1,1.0,171,77,1.0
hotpotqa_long,45,answer_only,FT_K1,density,0.2,1.0,341,77,1.0
hotpotqa_long,45,answer_only,FT_K3,raw,0.05,0.44155844155844154,86,77,1.0
hotpotqa_long,45,answer_only,FT_K3,raw,0.1,0.6493506493506493,171,77,1.0
hotpotqa_long,45,answer_only,FT_K3,raw,0.2,0.7792207792207793,341,77,1.0
hotpotqa_long,45,answer_only,FT_K3,density,0.05,0.8571428571428571,86,77,1.0
hotpotqa_long,45,answer_only,FT_K3,density,0.1,1.0,171,77,1.0
hotpotqa_long,45,answer_only,FT_K3,density,0.2,1.0,341,77,1.0
