dataset,index,target_mode,method,view,fraction,recall,budget,gold,ceiling
vt_h10_c1,39,answer_only,DT_target,raw,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,39,answer_only,DT_target,raw,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,39,answer_only,DT_target,raw,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,39,answer_only,DT_target,density,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,39,answer_only,DT_target,density,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,39,answer_only,DT_target,density,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,39,answer_only,FT_K1,raw,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,39,answer_only,FT_K1,raw,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,39,answer_only,FT_K1,raw,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,39,answer_only,FT_K1,density,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,39,answer_only,FT_K1,density,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,39,answer_only,FT_K1,density,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,39,answer_only,FT_K3,raw,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,39,answer_only,FT_K3,raw,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,39,answer_only,FT_K3,raw,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,39,answer_only,FT_K3,density,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,39,answer_only,FT_K3,density,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,39,answer_only,FT_K3,density,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,43,answer_only,DT_target,raw,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,43,answer_only,DT_target,raw,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,43,answer_only,DT_target,raw,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,43,answer_only,DT_target,density,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,43,answer_only,DT_target,density,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,43,answer_only,DT_target,density,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,43,answer_only,FT_K1,raw,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,43,answer_only,FT_K1,raw,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,43,answer_only,FT_K1,raw,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,43,answer_only,FT_K1,density,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,43,answer_only,FT_K1,density,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,43,answer_only,FT_K1,density,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,43,answer_only,FT_K3,raw,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,43,answer_only,FT_K3,raw,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,43,answer_only,FT_K3,raw,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,43,answer_only,FT_K3,density,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,43,answer_only,FT_K3,density,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,43,answer_only,FT_K3,density,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,47,answer_only,DT_target,raw,0.05,0.17525773195876287,17,97,0.17525773195876287
vt_h10_c1,47,answer_only,DT_target,raw,0.1,0.3402061855670103,33,97,0.3402061855670103
vt_h10_c1,47,answer_only,DT_target,raw,0.2,0.6701030927835051,65,97,0.6701030927835051
vt_h10_c1,47,answer_only,DT_target,density,0.05,0.17525773195876287,17,97,0.17525773195876287
vt_h10_c1,47,answer_only,DT_target,density,0.1,0.3402061855670103,33,97,0.3402061855670103
vt_h10_c1,47,answer_only,DT_target,density,0.2,0.6701030927835051,65,97,0.6701030927835051
vt_h10_c1,47,answer_only,FT_K1,raw,0.05,0.17525773195876287,17,97,0.17525773195876287
vt_h10_c1,47,answer_only,FT_K1,raw,0.1,0.3402061855670103,33,97,0.3402061855670103
vt_h10_c1,47,answer_only,FT_K1,raw,0.2,0.6701030927835051,65,97,0.6701030927835051
vt_h10_c1,47,answer_only,FT_K1,density,0.05,0.17525773195876287,17,97,0.17525773195876287
vt_h10_c1,47,answer_only,FT_K1,density,0.1,0.3402061855670103,33,97,0.3402061855670103
vt_h10_c1,47,answer_only,FT_K1,density,0.2,0.6701030927835051,65,97,0.6701030927835051
vt_h10_c1,47,answer_only,FT_K3,raw,0.05,0.17525773195876287,17,97,0.17525773195876287
vt_h10_c1,47,answer_only,FT_K3,raw,0.1,0.3402061855670103,33,97,0.3402061855670103
vt_h10_c1,47,answer_only,FT_K3,raw,0.2,0.6701030927835051,65,97,0.6701030927835051
vt_h10_c1,47,answer_only,FT_K3,density,0.05,0.17525773195876287,17,97,0.17525773195876287
vt_h10_c1,47,answer_only,FT_K3,density,0.1,0.3402061855670103,33,97,0.3402061855670103
vt_h10_c1,47,answer_only,FT_K3,density,0.2,0.6701030927835051,65,97,0.6701030927835051
vt_h10_c1,53,answer_only,DT_target,raw,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,53,answer_only,DT_target,raw,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,53,answer_only,DT_target,raw,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,53,answer_only,DT_target,density,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,53,answer_only,DT_target,density,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,53,answer_only,DT_target,density,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,53,answer_only,FT_K1,raw,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,53,answer_only,FT_K1,raw,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,53,answer_only,FT_K1,raw,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,53,answer_only,FT_K1,density,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,53,answer_only,FT_K1,density,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,53,answer_only,FT_K1,density,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,53,answer_only,FT_K3,raw,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,53,answer_only,FT_K3,raw,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,53,answer_only,FT_K3,raw,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,53,answer_only,FT_K3,density,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,53,answer_only,FT_K3,density,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,53,answer_only,FT_K3,density,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,58,answer_only,DT_target,raw,0.05,0.1650485436893204,17,103,0.1650485436893204
vt_h10_c1,58,answer_only,DT_target,raw,0.1,0.3300970873786408,34,103,0.3300970873786408
vt_h10_c1,58,answer_only,DT_target,raw,0.2,0.6504854368932039,67,103,0.6504854368932039
vt_h10_c1,58,answer_only,DT_target,density,0.05,0.1650485436893204,17,103,0.1650485436893204
vt_h10_c1,58,answer_only,DT_target,density,0.1,0.3300970873786408,34,103,0.3300970873786408
vt_h10_c1,58,answer_only,DT_target,density,0.2,0.6504854368932039,67,103,0.6504854368932039
vt_h10_c1,58,answer_only,FT_K1,raw,0.05,0.1650485436893204,17,103,0.1650485436893204
vt_h10_c1,58,answer_only,FT_K1,raw,0.1,0.3300970873786408,34,103,0.3300970873786408
vt_h10_c1,58,answer_only,FT_K1,raw,0.2,0.6504854368932039,67,103,0.6504854368932039
vt_h10_c1,58,answer_only,FT_K1,density,0.05,0.1650485436893204,17,103,0.1650485436893204
vt_h10_c1,58,answer_only,FT_K1,density,0.1,0.3300970873786408,34,103,0.3300970873786408
vt_h10_c1,58,answer_only,FT_K1,density,0.2,0.6504854368932039,67,103,0.6504854368932039
vt_h10_c1,58,answer_only,FT_K3,raw,0.05,0.1650485436893204,17,103,0.1650485436893204
vt_h10_c1,58,answer_only,FT_K3,raw,0.1,0.3300970873786408,34,103,0.3300970873786408
vt_h10_c1,58,answer_only,FT_K3,raw,0.2,0.6504854368932039,67,103,0.6504854368932039
vt_h10_c1,58,answer_only,FT_K3,density,0.05,0.1650485436893204,17,103,0.1650485436893204
vt_h10_c1,58,answer_only,FT_K3,density,0.1,0.3300970873786408,34,103,0.3300970873786408
vt_h10_c1,58,answer_only,FT_K3,density,0.2,0.6504854368932039,67,103,0.6504854368932039
vt_h10_c1,59,answer_only,DT_target,raw,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,59,answer_only,DT_target,raw,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,59,answer_only,DT_target,raw,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,59,answer_only,DT_target,density,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,59,answer_only,DT_target,density,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,59,answer_only,DT_target,density,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,59,answer_only,FT_K1,raw,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,59,answer_only,FT_K1,raw,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,59,answer_only,FT_K1,raw,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,59,answer_only,FT_K1,density,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,59,answer_only,FT_K1,density,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,59,answer_only,FT_K1,density,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,59,answer_only,FT_K3,raw,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,59,answer_only,FT_K3,raw,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,59,answer_only,FT_K3,raw,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,59,answer_only,FT_K3,density,0.05,0.16037735849056603,17,106,0.16037735849056603
vt_h10_c1,59,answer_only,FT_K3,density,0.1,0.32075471698113206,34,106,0.32075471698113206
vt_h10_c1,59,answer_only,FT_K3,density,0.2,0.6320754716981132,67,106,0.6320754716981132
vt_h10_c1,63,answer_only,DT_target,raw,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,63,answer_only,DT_target,raw,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,63,answer_only,DT_target,raw,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,63,answer_only,DT_target,density,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,63,answer_only,DT_target,density,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,63,answer_only,DT_target,density,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,63,answer_only,FT_K1,raw,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,63,answer_only,FT_K1,raw,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,63,answer_only,FT_K1,raw,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,63,answer_only,FT_K1,density,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,63,answer_only,FT_K1,density,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,63,answer_only,FT_K1,density,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,63,answer_only,FT_K3,raw,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,63,answer_only,FT_K3,raw,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,63,answer_only,FT_K3,raw,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,63,answer_only,FT_K3,density,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,63,answer_only,FT_K3,density,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,63,answer_only,FT_K3,density,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,69,answer_only,DT_target,raw,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,69,answer_only,DT_target,raw,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,69,answer_only,DT_target,raw,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,69,answer_only,DT_target,density,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,69,answer_only,DT_target,density,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,69,answer_only,DT_target,density,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,69,answer_only,FT_K1,raw,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,69,answer_only,FT_K1,raw,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,69,answer_only,FT_K1,raw,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,69,answer_only,FT_K1,density,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,69,answer_only,FT_K1,density,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,69,answer_only,FT_K1,density,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,69,answer_only,FT_K3,raw,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,69,answer_only,FT_K3,raw,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,69,answer_only,FT_K3,raw,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,69,answer_only,FT_K3,density,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,69,answer_only,FT_K3,density,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,69,answer_only,FT_K3,density,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,72,answer_only,DT_target,raw,0.05,0.1619047619047619,17,105,0.1619047619047619
vt_h10_c1,72,answer_only,DT_target,raw,0.1,0.3238095238095238,34,105,0.3238095238095238
vt_h10_c1,72,answer_only,DT_target,raw,0.2,0.638095238095238,67,105,0.638095238095238
vt_h10_c1,72,answer_only,DT_target,density,0.05,0.1619047619047619,17,105,0.1619047619047619
vt_h10_c1,72,answer_only,DT_target,density,0.1,0.3238095238095238,34,105,0.3238095238095238
vt_h10_c1,72,answer_only,DT_target,density,0.2,0.638095238095238,67,105,0.638095238095238
vt_h10_c1,72,answer_only,FT_K1,raw,0.05,0.1619047619047619,17,105,0.1619047619047619
vt_h10_c1,72,answer_only,FT_K1,raw,0.1,0.3238095238095238,34,105,0.3238095238095238
vt_h10_c1,72,answer_only,FT_K1,raw,0.2,0.638095238095238,67,105,0.638095238095238
vt_h10_c1,72,answer_only,FT_K1,density,0.05,0.1619047619047619,17,105,0.1619047619047619
vt_h10_c1,72,answer_only,FT_K1,density,0.1,0.3238095238095238,34,105,0.3238095238095238
vt_h10_c1,72,answer_only,FT_K1,density,0.2,0.638095238095238,67,105,0.638095238095238
vt_h10_c1,72,answer_only,FT_K3,raw,0.05,0.1619047619047619,17,105,0.1619047619047619
vt_h10_c1,72,answer_only,FT_K3,raw,0.1,0.3238095238095238,34,105,0.3238095238095238
vt_h10_c1,72,answer_only,FT_K3,raw,0.2,0.638095238095238,67,105,0.638095238095238
vt_h10_c1,72,answer_only,FT_K3,density,0.05,0.1619047619047619,17,105,0.1619047619047619
vt_h10_c1,72,answer_only,FT_K3,density,0.1,0.3238095238095238,34,105,0.3238095238095238
vt_h10_c1,72,answer_only,FT_K3,density,0.2,0.638095238095238,67,105,0.638095238095238
vt_h10_c1,78,answer_only,DT_target,raw,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,78,answer_only,DT_target,raw,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,78,answer_only,DT_target,raw,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,78,answer_only,DT_target,density,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,78,answer_only,DT_target,density,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,78,answer_only,DT_target,density,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,78,answer_only,FT_K1,raw,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,78,answer_only,FT_K1,raw,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,78,answer_only,FT_K1,raw,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,78,answer_only,FT_K1,density,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,78,answer_only,FT_K1,density,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,78,answer_only,FT_K1,density,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,78,answer_only,FT_K3,raw,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,78,answer_only,FT_K3,raw,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,78,answer_only,FT_K3,raw,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,78,answer_only,FT_K3,density,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,78,answer_only,FT_K3,density,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,78,answer_only,FT_K3,density,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,87,answer_only,DT_target,raw,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,87,answer_only,DT_target,raw,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,87,answer_only,DT_target,raw,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,87,answer_only,DT_target,density,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,87,answer_only,DT_target,density,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,87,answer_only,DT_target,density,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,87,answer_only,FT_K1,raw,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,87,answer_only,FT_K1,raw,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,87,answer_only,FT_K1,raw,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,87,answer_only,FT_K1,density,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,87,answer_only,FT_K1,density,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,87,answer_only,FT_K1,density,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,87,answer_only,FT_K3,raw,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,87,answer_only,FT_K3,raw,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,87,answer_only,FT_K3,raw,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,87,answer_only,FT_K3,density,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,87,answer_only,FT_K3,density,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,87,answer_only,FT_K3,density,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,90,answer_only,DT_target,raw,0.05,0.17,17,100,0.17
vt_h10_c1,90,answer_only,DT_target,raw,0.1,0.33,33,100,0.33
vt_h10_c1,90,answer_only,DT_target,raw,0.2,0.66,66,100,0.66
vt_h10_c1,90,answer_only,DT_target,density,0.05,0.17,17,100,0.17
vt_h10_c1,90,answer_only,DT_target,density,0.1,0.33,33,100,0.33
vt_h10_c1,90,answer_only,DT_target,density,0.2,0.66,66,100,0.66
vt_h10_c1,90,answer_only,FT_K1,raw,0.05,0.17,17,100,0.17
vt_h10_c1,90,answer_only,FT_K1,raw,0.1,0.33,33,100,0.33
vt_h10_c1,90,answer_only,FT_K1,raw,0.2,0.66,66,100,0.66
vt_h10_c1,90,answer_only,FT_K1,density,0.05,0.17,17,100,0.17
vt_h10_c1,90,answer_only,FT_K1,density,0.1,0.33,33,100,0.33
vt_h10_c1,90,answer_only,FT_K1,density,0.2,0.66,66,100,0.66
vt_h10_c1,90,answer_only,FT_K3,raw,0.05,0.17,17,100,0.17
vt_h10_c1,90,answer_only,FT_K3,raw,0.1,0.33,33,100,0.33
vt_h10_c1,90,answer_only,FT_K3,raw,0.2,0.66,66,100,0.66
vt_h10_c1,90,answer_only,FT_K3,density,0.05,0.17,17,100,0.17
vt_h10_c1,90,answer_only,FT_K3,density,0.1,0.33,33,100,0.33
vt_h10_c1,90,answer_only,FT_K3,density,0.2,0.66,66,100,0.66
vt_h10_c1,97,answer_only,DT_target,raw,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,97,answer_only,DT_target,raw,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,97,answer_only,DT_target,raw,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,97,answer_only,DT_target,density,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,97,answer_only,DT_target,density,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,97,answer_only,DT_target,density,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,97,answer_only,FT_K1,raw,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,97,answer_only,FT_K1,raw,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,97,answer_only,FT_K1,raw,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,97,answer_only,FT_K1,density,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,97,answer_only,FT_K1,density,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,97,answer_only,FT_K1,density,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,97,answer_only,FT_K3,raw,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,97,answer_only,FT_K3,raw,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,97,answer_only,FT_K3,raw,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,97,answer_only,FT_K3,density,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,97,answer_only,FT_K3,density,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,97,answer_only,FT_K3,density,0.2,0.6470588235294118,66,102,0.6470588235294118
hotpotqa_long,0,full,DT_original,raw,0.05,0.5151515151515151,138,66,1.0
hotpotqa_long,0,full,DT_original,raw,0.1,0.7272727272727273,275,66,1.0
hotpotqa_long,0,full,DT_original,raw,0.2,0.8333333333333334,550,66,1.0
hotpotqa_long,0,full,DT_original,density,0.05,1.0,138,66,1.0
hotpotqa_long,0,full,DT_original,density,0.1,1.0,275,66,1.0
hotpotqa_long,0,full,DT_original,density,0.2,1.0,550,66,1.0
hotpotqa_long,0,full,DT_target,raw,0.05,0.4090909090909091,138,66,1.0
hotpotqa_long,0,full,DT_target,raw,0.1,0.6666666666666666,275,66,1.0
hotpotqa_long,0,full,DT_target,raw,0.2,0.7424242424242424,550,66,1.0
hotpotqa_long,0,full,DT_target,density,0.05,1.0,138,66,1.0
hotpotqa_long,0,full,DT_target,density,0.1,1.0,275,66,1.0
hotpotqa_long,0,full,DT_target,density,0.2,1.0,550,66,1.0
hotpotqa_long,0,full,FT_K1,raw,0.05,0.6818181818181818,138,66,1.0
hotpotqa_long,0,full,FT_K1,raw,0.1,0.8939393939393939,275,66,1.0
hotpotqa_long,0,full,FT_K1,raw,0.2,0.9696969696969697,550,66,1.0
hotpotqa_long,0,full,FT_K1,density,0.05,0.9848484848484849,138,66,1.0
hotpotqa_long,0,full,FT_K1,density,0.1,1.0,275,66,1.0
hotpotqa_long,0,full,FT_K1,density,0.2,1.0,550,66,1.0
hotpotqa_long,0,full,FT_K3,raw,0.05,0.696969696969697,138,66,1.0
hotpotqa_long,0,full,FT_K3,raw,0.1,0.9090909090909091,275,66,1.0
hotpotqa_long,0,full,FT_K3,raw,0.2,0.9848484848484849,550,66,1.0
hotpotqa_long,0,full,FT_K3,density,0.05,0.9848484848484849,138,66,1.0
hotpotqa_long,0,full,FT_K3,density,0.1,1.0,275,66,1.0
hotpotqa_long,0,full,FT_K3,density,0.2,1.0,550,66,1.0
hotpotqa_long,1,full,DT_original,raw,0.05,0.32142857142857145,59,84,0.7023809523809523
hotpotqa_long,1,full,DT_original,raw,0.1,0.4642857142857143,117,84,1.0
hotpotqa_long,1,full,DT_original,raw,0.2,0.5476190476190477,234,84,1.0
hotpotqa_long,1,full,DT_original,density,0.05,0.5714285714285714,59,84,0.7023809523809523
hotpotqa_long,1,full,DT_original,density,0.1,0.5714285714285714,117,84,1.0
hotpotqa_long,1,full,DT_original,density,0.2,1.0,234,84,1.0
hotpotqa_long,1,full,DT_target,raw,0.05,0.3333333333333333,59,84,0.7023809523809523
hotpotqa_long,1,full,DT_target,raw,0.1,0.5595238095238095,117,84,1.0
hotpotqa_long,1,full,DT_target,raw,0.2,0.6309523809523809,234,84,1.0
hotpotqa_long,1,full,DT_target,density,0.05,0.5714285714285714,59,84,0.7023809523809523
hotpotqa_long,1,full,DT_target,density,0.1,0.6547619047619048,117,84,1.0
hotpotqa_long,1,full,DT_target,density,0.2,1.0,234,84,1.0
hotpotqa_long,1,full,FT_K1,raw,0.05,0.3333333333333333,59,84,0.7023809523809523
hotpotqa_long,1,full,FT_K1,raw,0.1,0.47619047619047616,117,84,1.0
hotpotqa_long,1,full,FT_K1,raw,0.2,0.6428571428571429,234,84,1.0
hotpotqa_long,1,full,FT_K1,density,0.05,0.5714285714285714,59,84,0.7023809523809523
hotpotqa_long,1,full,FT_K1,density,0.1,1.0,117,84,1.0
hotpotqa_long,1,full,FT_K1,density,0.2,1.0,234,84,1.0
hotpotqa_long,1,full,FT_K3,raw,0.05,0.34523809523809523,59,84,0.7023809523809523
hotpotqa_long,1,full,FT_K3,raw,0.1,0.47619047619047616,117,84,1.0
hotpotqa_long,1,full,FT_K3,raw,0.2,0.6547619047619048,234,84,1.0
hotpotqa_long,1,full,FT_K3,density,0.05,0.5714285714285714,59,84,0.7023809523809523
hotpotqa_long,1,full,FT_K3,density,0.1,1.0,117,84,1.0
hotpotqa_long,1,full,FT_K3,density,0.2,1.0,234,84,1.0
hotpotqa_long,3,full,DT_original,raw,0.05,0.2631578947368421,47,57,0.8245614035087719
hotpotqa_long,3,full,DT_original,raw,0.1,0.3508771929824561,93,57,1.0
hotpotqa_long,3,full,DT_original,raw,0.2,0.45614035087719296,185,57,1.0
hotpotqa_long,3,full,DT_original,density,0.05,0.543859649122807,47,57,0.8245614035087719
hotpotqa_long,3,full,DT_original,density,0.1,0.6140350877192983,93,57,1.0
hotpotqa_long,3,full,DT_original,density,0.2,0.9298245614035088,185,57,1.0
hotpotqa_long,3,full,DT_target,raw,0.05,0.2807017543859649,47,57,0.8245614035087719
hotpotqa_long,3,full,DT_target,raw,0.1,0.3684210526315789,93,57,1.0
hotpotqa_long,3,full,DT_target,raw,0.2,0.45614035087719296,185,57,1.0
hotpotqa_long,3,full,DT_target,density,0.05,0.543859649122807,47,57,0.8245614035087719
