index,target_mode,method,view,fraction,recall,budget,gold_tokens,ceiling
33,answer_only,FT_K3,regex_cached,0.2,1.0,217,94,1
33,answer_only,FT_K3,regex_restored,0.05,0.20212765957446807,55,94,0.5851063829787234
33,answer_only,FT_K3,regex_restored,0.1,0.6276595744680851,109,94,1
33,answer_only,FT_K3,regex_restored,0.2,1.0,217,94,1
33,answer_only,FT_K3,regex_anchor_restored,0.05,0.20212765957446807,55,94,0.5851063829787234
33,answer_only,FT_K3,regex_anchor_restored,0.1,0.6276595744680851,109,94,1
33,answer_only,FT_K3,regex_anchor_restored,0.2,1.0,217,94,1
33,answer_only,FT_K3,native_token_restored,0.05,0.20212765957446807,55,94,0.5851063829787234
33,answer_only,FT_K3,native_token_restored,0.1,0.48936170212765956,109,94,1
33,answer_only,FT_K3,native_token_restored,0.2,1.0,217,94,1
34,answer_only,DT_target,raw_cached,0.05,0.2826086956521739,51,46,1
34,answer_only,DT_target,raw_cached,0.1,0.3695652173913043,101,46,1
34,answer_only,DT_target,raw_cached,0.2,0.5434782608695652,202,46,1
34,answer_only,DT_target,raw_restored,0.05,0.2826086956521739,51,46,1
34,answer_only,DT_target,raw_restored,0.1,0.3695652173913043,101,46,1
34,answer_only,DT_target,raw_restored,0.2,0.5434782608695652,202,46,1
34,answer_only,DT_target,regex_cached,0.05,0.5869565217391305,51,46,1
34,answer_only,DT_target,regex_cached,0.1,0.5869565217391305,101,46,1
34,answer_only,DT_target,regex_cached,0.2,0.6086956521739131,202,46,1
34,answer_only,DT_target,regex_restored,0.05,0.5869565217391305,51,46,1
34,answer_only,DT_target,regex_restored,0.1,0.5869565217391305,101,46,1
34,answer_only,DT_target,regex_restored,0.2,0.6086956521739131,202,46,1
34,answer_only,DT_target,regex_anchor_restored,0.05,0.6086956521739131,51,46,1
34,answer_only,DT_target,regex_anchor_restored,0.1,0.6086956521739131,101,46,1
34,answer_only,DT_target,regex_anchor_restored,0.2,0.6086956521739131,202,46,1
34,answer_only,DT_target,native_token_restored,0.05,0.6086956521739131,51,46,1
34,answer_only,DT_target,native_token_restored,0.1,0.6086956521739131,101,46,1
34,answer_only,DT_target,native_token_restored,0.2,0.6086956521739131,202,46,1
34,answer_only,FT_K1,raw_cached,0.05,0.391304347826087,51,46,1
34,answer_only,FT_K1,raw_cached,0.1,0.6304347826086957,101,46,1
34,answer_only,FT_K1,raw_cached,0.2,0.6956521739130435,202,46,1
34,answer_only,FT_K1,raw_restored,0.05,0.391304347826087,51,46,1
34,answer_only,FT_K1,raw_restored,0.1,0.6304347826086957,101,46,1
34,answer_only,FT_K1,raw_restored,0.2,0.6956521739130435,202,46,1
34,answer_only,FT_K1,regex_cached,0.05,0.5869565217391305,51,46,1
34,answer_only,FT_K1,regex_cached,0.1,0.9565217391304348,101,46,1
34,answer_only,FT_K1,regex_cached,0.2,0.9565217391304348,202,46,1
34,answer_only,FT_K1,regex_restored,0.05,0.5869565217391305,51,46,1
34,answer_only,FT_K1,regex_restored,0.1,0.9565217391304348,101,46,1
34,answer_only,FT_K1,regex_restored,0.2,0.9565217391304348,202,46,1
34,answer_only,FT_K1,regex_anchor_restored,0.05,0.6086956521739131,51,46,1
34,answer_only,FT_K1,regex_anchor_restored,0.1,1.0,101,46,1
34,answer_only,FT_K1,regex_anchor_restored,0.2,1.0,202,46,1
34,answer_only,FT_K1,native_token_restored,0.05,0.6086956521739131,51,46,1
34,answer_only,FT_K1,native_token_restored,0.1,1.0,101,46,1
34,answer_only,FT_K1,native_token_restored,0.2,1.0,202,46,1
34,answer_only,FT_K3,raw_cached,0.05,0.391304347826087,51,46,1
34,answer_only,FT_K3,raw_cached,0.1,0.6304347826086957,101,46,1
34,answer_only,FT_K3,raw_cached,0.2,0.6956521739130435,202,46,1
34,answer_only,FT_K3,raw_restored,0.05,0.391304347826087,51,46,1
34,answer_only,FT_K3,raw_restored,0.1,0.6304347826086957,101,46,1
34,answer_only,FT_K3,raw_restored,0.2,0.6956521739130435,202,46,1
34,answer_only,FT_K3,regex_cached,0.05,0.5869565217391305,51,46,1
34,answer_only,FT_K3,regex_cached,0.1,0.9565217391304348,101,46,1
34,answer_only,FT_K3,regex_cached,0.2,0.9565217391304348,202,46,1
34,answer_only,FT_K3,regex_restored,0.05,0.5869565217391305,51,46,1
34,answer_only,FT_K3,regex_restored,0.1,0.9565217391304348,101,46,1
34,answer_only,FT_K3,regex_restored,0.2,0.9565217391304348,202,46,1
34,answer_only,FT_K3,regex_anchor_restored,0.05,0.6086956521739131,51,46,1
34,answer_only,FT_K3,regex_anchor_restored,0.1,1.0,101,46,1
34,answer_only,FT_K3,regex_anchor_restored,0.2,1.0,202,46,1
34,answer_only,FT_K3,native_token_restored,0.05,0.6086956521739131,51,46,1
34,answer_only,FT_K3,native_token_restored,0.1,1.0,101,46,1
34,answer_only,FT_K3,native_token_restored,0.2,1.0,202,46,1
35,answer_only,DT_target,raw_cached,0.05,0.18571428571428572,59,70,0.8428571428571429
35,answer_only,DT_target,raw_cached,0.1,0.2571428571428571,117,70,1
35,answer_only,DT_target,raw_cached,0.2,0.37142857142857144,234,70,1
35,answer_only,DT_target,raw_restored,0.05,0.18571428571428572,59,70,0.8428571428571429
35,answer_only,DT_target,raw_restored,0.1,0.2571428571428571,117,70,1
35,answer_only,DT_target,raw_restored,0.2,0.37142857142857144,234,70,1
35,answer_only,DT_target,regex_cached,0.05,0.21428571428571427,59,70,0.8428571428571429
35,answer_only,DT_target,regex_cached,0.1,0.21428571428571427,117,70,1
35,answer_only,DT_target,regex_cached,0.2,0.7142857142857143,234,70,1
35,answer_only,DT_target,regex_restored,0.05,0.21428571428571427,59,70,0.8428571428571429
35,answer_only,DT_target,regex_restored,0.1,0.21428571428571427,117,70,1
35,answer_only,DT_target,regex_restored,0.2,0.7142857142857143,234,70,1
35,answer_only,DT_target,regex_anchor_restored,0.05,0.2,59,70,0.8428571428571429
35,answer_only,DT_target,regex_anchor_restored,0.1,0.2,117,70,1
35,answer_only,DT_target,regex_anchor_restored,0.2,0.6428571428571429,234,70,1
35,answer_only,DT_target,native_token_restored,0.05,0.2,59,70,0.8428571428571429
35,answer_only,DT_target,native_token_restored,0.1,0.2,117,70,1
35,answer_only,DT_target,native_token_restored,0.2,0.6,234,70,1
35,answer_only,FT_K1,raw_cached,0.05,0.24285714285714285,59,70,0.8428571428571429
35,answer_only,FT_K1,raw_cached,0.1,0.38571428571428573,117,70,1
35,answer_only,FT_K1,raw_cached,0.2,0.5428571428571428,234,70,1
35,answer_only,FT_K1,raw_restored,0.05,0.24285714285714285,59,70,0.8428571428571429
35,answer_only,FT_K1,raw_restored,0.1,0.38571428571428573,117,70,1
35,answer_only,FT_K1,raw_restored,0.2,0.5428571428571428,234,70,1
35,answer_only,FT_K1,regex_cached,0.05,0.5714285714285714,59,70,0.8428571428571429
35,answer_only,FT_K1,regex_cached,0.1,0.5714285714285714,117,70,1
35,answer_only,FT_K1,regex_cached,0.2,0.5714285714285714,234,70,1
35,answer_only,FT_K1,regex_restored,0.05,0.5714285714285714,59,70,0.8428571428571429
35,answer_only,FT_K1,regex_restored,0.1,0.5714285714285714,117,70,1
35,answer_only,FT_K1,regex_restored,0.2,0.5714285714285714,234,70,1
35,answer_only,FT_K1,regex_anchor_restored,0.05,0.5857142857142857,59,70,0.8428571428571429
35,answer_only,FT_K1,regex_anchor_restored,0.1,0.5857142857142857,117,70,1
35,answer_only,FT_K1,regex_anchor_restored,0.2,0.5857142857142857,234,70,1
35,answer_only,FT_K1,native_token_restored,0.05,0.5857142857142857,59,70,0.8428571428571429
35,answer_only,FT_K1,native_token_restored,0.1,0.5857142857142857,117,70,1
35,answer_only,FT_K1,native_token_restored,0.2,0.5857142857142857,234,70,1
35,answer_only,FT_K3,raw_cached,0.05,0.24285714285714285,59,70,0.8428571428571429
35,answer_only,FT_K3,raw_cached,0.1,0.38571428571428573,117,70,1
35,answer_only,FT_K3,raw_cached,0.2,0.5285714285714286,234,70,1
35,answer_only,FT_K3,raw_restored,0.05,0.24285714285714285,59,70,0.8428571428571429
35,answer_only,FT_K3,raw_restored,0.1,0.38571428571428573,117,70,1
35,answer_only,FT_K3,raw_restored,0.2,0.5285714285714286,234,70,1
35,answer_only,FT_K3,regex_cached,0.05,0.5714285714285714,59,70,0.8428571428571429
35,answer_only,FT_K3,regex_cached,0.1,0.5714285714285714,117,70,1
35,answer_only,FT_K3,regex_cached,0.2,0.5714285714285714,234,70,1
35,answer_only,FT_K3,regex_restored,0.05,0.5714285714285714,59,70,0.8428571428571429
35,answer_only,FT_K3,regex_restored,0.1,0.5714285714285714,117,70,1
35,answer_only,FT_K3,regex_restored,0.2,0.5714285714285714,234,70,1
35,answer_only,FT_K3,regex_anchor_restored,0.05,0.5857142857142857,59,70,0.8428571428571429
35,answer_only,FT_K3,regex_anchor_restored,0.1,0.5857142857142857,117,70,1
35,answer_only,FT_K3,regex_anchor_restored,0.2,0.5857142857142857,234,70,1
35,answer_only,FT_K3,native_token_restored,0.05,0.5857142857142857,59,70,0.8428571428571429
35,answer_only,FT_K3,native_token_restored,0.1,0.5857142857142857,117,70,1
35,answer_only,FT_K3,native_token_restored,0.2,0.5857142857142857,234,70,1
36,answer_only,DT_target,raw_cached,0.05,0.13333333333333333,72,45,1
36,answer_only,DT_target,raw_cached,0.1,0.3111111111111111,144,45,1
36,answer_only,DT_target,raw_cached,0.2,0.4888888888888889,288,45,1
36,answer_only,DT_target,raw_restored,0.05,0.13333333333333333,72,45,1
36,answer_only,DT_target,raw_restored,0.1,0.3111111111111111,144,45,1
36,answer_only,DT_target,raw_restored,0.2,0.4888888888888889,288,45,1
36,answer_only,DT_target,regex_cached,0.05,0.022222222222222223,72,45,1
36,answer_only,DT_target,regex_cached,0.1,0.9777777777777777,144,45,1
36,answer_only,DT_target,regex_cached,0.2,1.0,288,45,1
36,answer_only,DT_target,regex_restored,0.05,0.022222222222222223,72,45,1
36,answer_only,DT_target,regex_restored,0.1,0.9777777777777777,144,45,1
36,answer_only,DT_target,regex_restored,0.2,1.0,288,45,1
36,answer_only,DT_target,regex_anchor_restored,0.05,0.0,72,45,1
36,answer_only,DT_target,regex_anchor_restored,0.1,1.0,144,45,1
36,answer_only,DT_target,regex_anchor_restored,0.2,1.0,288,45,1
36,answer_only,DT_target,native_token_restored,0.05,0.0,72,45,1
36,answer_only,DT_target,native_token_restored,0.1,1.0,144,45,1
36,answer_only,DT_target,native_token_restored,0.2,1.0,288,45,1
36,answer_only,FT_K1,raw_cached,0.05,0.17777777777777778,72,45,1
36,answer_only,FT_K1,raw_cached,0.1,0.3333333333333333,144,45,1
36,answer_only,FT_K1,raw_cached,0.2,0.5777777777777777,288,45,1
36,answer_only,FT_K1,raw_restored,0.05,0.17777777777777778,72,45,1
36,answer_only,FT_K1,raw_restored,0.1,0.3333333333333333,144,45,1
36,answer_only,FT_K1,raw_restored,0.2,0.5777777777777777,288,45,1
36,answer_only,FT_K1,regex_cached,0.05,0.4888888888888889,72,45,1
36,answer_only,FT_K1,regex_cached,0.1,0.5111111111111111,144,45,1
36,answer_only,FT_K1,regex_cached,0.2,1.0,288,45,1
36,answer_only,FT_K1,regex_restored,0.05,0.4888888888888889,72,45,1
36,answer_only,FT_K1,regex_restored,0.1,0.5111111111111111,144,45,1
36,answer_only,FT_K1,regex_restored,0.2,1.0,288,45,1
36,answer_only,FT_K1,regex_anchor_restored,0.05,0.4888888888888889,72,45,1
36,answer_only,FT_K1,regex_anchor_restored,0.1,0.4888888888888889,144,45,1
36,answer_only,FT_K1,regex_anchor_restored,0.2,1.0,288,45,1
36,answer_only,FT_K1,native_token_restored,0.05,0.4888888888888889,72,45,1
36,answer_only,FT_K1,native_token_restored,0.1,0.4888888888888889,144,45,1
36,answer_only,FT_K1,native_token_restored,0.2,1.0,288,45,1
36,answer_only,FT_K3,raw_cached,0.05,0.17777777777777778,72,45,1
36,answer_only,FT_K3,raw_cached,0.1,0.3333333333333333,144,45,1
36,answer_only,FT_K3,raw_cached,0.2,0.5777777777777777,288,45,1
36,answer_only,FT_K3,raw_restored,0.05,0.17777777777777778,72,45,1
36,answer_only,FT_K3,raw_restored,0.1,0.3333333333333333,144,45,1
36,answer_only,FT_K3,raw_restored,0.2,0.5777777777777777,288,45,1
36,answer_only,FT_K3,regex_cached,0.05,0.4888888888888889,72,45,1
36,answer_only,FT_K3,regex_cached,0.1,0.5111111111111111,144,45,1
36,answer_only,FT_K3,regex_cached,0.2,1.0,288,45,1
36,answer_only,FT_K3,regex_restored,0.05,0.4888888888888889,72,45,1
36,answer_only,FT_K3,regex_restored,0.1,0.5111111111111111,144,45,1
36,answer_only,FT_K3,regex_restored,0.2,1.0,288,45,1
36,answer_only,FT_K3,regex_anchor_restored,0.05,0.4888888888888889,72,45,1
36,answer_only,FT_K3,regex_anchor_restored,0.1,0.4888888888888889,144,45,1
36,answer_only,FT_K3,regex_anchor_restored,0.2,1.0,288,45,1
36,answer_only,FT_K3,native_token_restored,0.05,0.4888888888888889,72,45,1
36,answer_only,FT_K3,native_token_restored,0.1,0.4888888888888889,144,45,1
36,answer_only,FT_K3,native_token_restored,0.2,1.0,288,45,1
37,answer_only,DT_target,raw_cached,0.05,0.19298245614035087,58,57,1
37,answer_only,DT_target,raw_cached,0.1,0.47368421052631576,115,57,1
37,answer_only,DT_target,raw_cached,0.2,0.6666666666666666,230,57,1
37,answer_only,DT_target,raw_restored,0.05,0.19298245614035087,58,57,1
37,answer_only,DT_target,raw_restored,0.1,0.47368421052631576,115,57,1
37,answer_only,DT_target,raw_restored,0.2,0.6666666666666666,230,57,1
37,answer_only,DT_target,regex_cached,0.05,0.22807017543859648,58,57,1
37,answer_only,DT_target,regex_cached,0.1,0.9824561403508771,115,57,1
37,answer_only,DT_target,regex_cached,0.2,1.0,230,57,1
37,answer_only,DT_target,regex_restored,0.05,0.22807017543859648,58,57,1
37,answer_only,DT_target,regex_restored,0.1,0.9824561403508771,115,57,1
37,answer_only,DT_target,regex_restored,0.2,1.0,230,57,1
37,answer_only,DT_target,regex_anchor_restored,0.05,0.24561403508771928,58,57,1
37,answer_only,DT_target,regex_anchor_restored,0.1,1.0,115,57,1
37,answer_only,DT_target,regex_anchor_restored,0.2,1.0,230,57,1
37,answer_only,DT_target,native_token_restored,0.05,0.2982456140350877,58,57,1
37,answer_only,DT_target,native_token_restored,0.1,0.8070175438596491,115,57,1
37,answer_only,DT_target,native_token_restored,0.2,1.0,230,57,1
37,answer_only,FT_K1,raw_cached,0.05,0.3333333333333333,58,57,1
37,answer_only,FT_K1,raw_cached,0.1,0.543859649122807,115,57,1
37,answer_only,FT_K1,raw_cached,0.2,0.8245614035087719,230,57,1
37,answer_only,FT_K1,raw_restored,0.05,0.3333333333333333,58,57,1
37,answer_only,FT_K1,raw_restored,0.1,0.543859649122807,115,57,1
37,answer_only,FT_K1,raw_restored,0.2,0.8245614035087719,230,57,1
37,answer_only,FT_K1,regex_cached,0.05,0.38596491228070173,58,57,1
37,answer_only,FT_K1,regex_cached,0.1,0.7192982456140351,115,57,1
37,answer_only,FT_K1,regex_cached,0.2,0.9824561403508771,230,57,1
37,answer_only,FT_K1,regex_restored,0.05,0.38596491228070173,58,57,1
37,answer_only,FT_K1,regex_restored,0.1,0.7192982456140351,115,57,1
37,answer_only,FT_K1,regex_restored,0.2,0.9824561403508771,230,57,1
37,answer_only,FT_K1,regex_anchor_restored,0.05,0.40350877192982454,58,57,1
37,answer_only,FT_K1,regex_anchor_restored,0.1,0.9122807017543859,115,57,1
37,answer_only,FT_K1,regex_anchor_restored,0.2,1.0,230,57,1
37,answer_only,FT_K1,native_token_restored,0.05,0.40350877192982454,58,57,1
37,answer_only,FT_K1,native_token_restored,0.1,0.9649122807017544,115,57,1
37,answer_only,FT_K1,native_token_restored,0.2,1.0,230,57,1
37,answer_only,FT_K3,raw_cached,0.05,0.3508771929824561,58,57,1
37,answer_only,FT_K3,raw_cached,0.1,0.543859649122807,115,57,1
37,answer_only,FT_K3,raw_cached,0.2,0.8070175438596491,230,57,1
37,answer_only,FT_K3,raw_restored,0.05,0.3508771929824561,58,57,1
37,answer_only,FT_K3,raw_restored,0.1,0.543859649122807,115,57,1
37,answer_only,FT_K3,raw_restored,0.2,0.8070175438596491,230,57,1
37,answer_only,FT_K3,regex_cached,0.05,0.38596491228070173,58,57,1
37,answer_only,FT_K3,regex_cached,0.1,0.7192982456140351,115,57,1
37,answer_only,FT_K3,regex_cached,0.2,0.9824561403508771,230,57,1
37,answer_only,FT_K3,regex_restored,0.05,0.38596491228070173,58,57,1
37,answer_only,FT_K3,regex_restored,0.1,0.7192982456140351,115,57,1
37,answer_only,FT_K3,regex_restored,0.2,0.9824561403508771,230,57,1
37,answer_only,FT_K3,regex_anchor_restored,0.05,0.40350877192982454,58,57,1
37,answer_only,FT_K3,regex_anchor_restored,0.1,0.9122807017543859,115,57,1
37,answer_only,FT_K3,regex_anchor_restored,0.2,1.0,230,57,1
37,answer_only,FT_K3,native_token_restored,0.05,0.40350877192982454,58,57,1
37,answer_only,FT_K3,native_token_restored,0.1,0.9649122807017544,115,57,1
37,answer_only,FT_K3,native_token_restored,0.2,1.0,230,57,1
38,answer_only,DT_target,raw_cached,0.05,0.34210526315789475,62,76,0.8157894736842105
38,answer_only,DT_target,raw_cached,0.1,0.5526315789473685,123,76,1
38,answer_only,DT_target,raw_cached,0.2,0.6578947368421053,245,76,1
38,answer_only,DT_target,raw_restored,0.05,0.34210526315789475,62,76,0.8157894736842105
38,answer_only,DT_target,raw_restored,0.1,0.5526315789473685,123,76,1
38,answer_only,DT_target,raw_restored,0.2,0.6578947368421053,245,76,1
38,answer_only,DT_target,regex_cached,0.05,0.6710526315789473,62,76,0.8157894736842105
38,answer_only,DT_target,regex_cached,0.1,0.9605263157894737,123,76,1
38,answer_only,DT_target,regex_cached,0.2,1.0,245,76,1
38,answer_only,DT_target,regex_restored,0.05,0.6710526315789473,62,76,0.8157894736842105
38,answer_only,DT_target,regex_restored,0.1,0.9605263157894737,123,76,1
38,answer_only,DT_target,regex_restored,0.2,1.0,245,76,1
38,answer_only,DT_target,regex_anchor_restored,0.05,0.6710526315789473,62,76,0.8157894736842105
38,answer_only,DT_target,regex_anchor_restored,0.1,0.9868421052631579,123,76,1
38,answer_only,DT_target,regex_anchor_restored,0.2,1.0,245,76,1
38,answer_only,DT_target,native_token_restored,0.05,0.6710526315789473,62,76,0.8157894736842105
38,answer_only,DT_target,native_token_restored,0.1,1.0,123,76,1
38,answer_only,DT_target,native_token_restored,0.2,1.0,245,76,1
38,answer_only,FT_K1,raw_cached,0.05,0.35526315789473684,62,76,0.8157894736842105
38,answer_only,FT_K1,raw_cached,0.1,0.47368421052631576,123,76,1
38,answer_only,FT_K1,raw_cached,0.2,0.618421052631579,245,76,1
38,answer_only,FT_K1,raw_restored,0.05,0.35526315789473684,62,76,0.8157894736842105
38,answer_only,FT_K1,raw_restored,0.1,0.47368421052631576,123,76,1
38,answer_only,FT_K1,raw_restored,0.2,0.618421052631579,245,76,1
38,answer_only,FT_K1,regex_cached,0.05,0.6710526315789473,62,76,0.8157894736842105
38,answer_only,FT_K1,regex_cached,0.1,0.881578947368421,123,76,1
38,answer_only,FT_K1,regex_cached,0.2,1.0,245,76,1
38,answer_only,FT_K1,regex_restored,0.05,0.6710526315789473,62,76,0.8157894736842105
38,answer_only,FT_K1,regex_restored,0.1,0.881578947368421,123,76,1
38,answer_only,FT_K1,regex_restored,0.2,1.0,245,76,1
38,answer_only,FT_K1,regex_anchor_restored,0.05,0.6710526315789473,62,76,0.8157894736842105
38,answer_only,FT_K1,regex_anchor_restored,0.1,0.881578947368421,123,76,1
38,answer_only,FT_K1,regex_anchor_restored,0.2,1.0,245,76,1
38,answer_only,FT_K1,native_token_restored,0.05,0.6710526315789473,62,76,0.8157894736842105
38,answer_only,FT_K1,native_token_restored,0.1,1.0,123,76,1
38,answer_only,FT_K1,native_token_restored,0.2,1.0,245,76,1
38,answer_only,FT_K3,raw_cached,0.05,0.35526315789473684,62,76,0.8157894736842105
38,answer_only,FT_K3,raw_cached,0.1,0.47368421052631576,123,76,1
38,answer_only,FT_K3,raw_cached,0.2,0.618421052631579,245,76,1
38,answer_only,FT_K3,raw_restored,0.05,0.35526315789473684,62,76,0.8157894736842105
38,answer_only,FT_K3,raw_restored,0.1,0.47368421052631576,123,76,1
38,answer_only,FT_K3,raw_restored,0.2,0.618421052631579,245,76,1
38,answer_only,FT_K3,regex_cached,0.05,0.6710526315789473,62,76,0.8157894736842105
38,answer_only,FT_K3,regex_cached,0.1,0.881578947368421,123,76,1
38,answer_only,FT_K3,regex_cached,0.2,1.0,245,76,1
38,answer_only,FT_K3,regex_restored,0.05,0.6710526315789473,62,76,0.8157894736842105
38,answer_only,FT_K3,regex_restored,0.1,0.881578947368421,123,76,1
38,answer_only,FT_K3,regex_restored,0.2,1.0,245,76,1
38,answer_only,FT_K3,regex_anchor_restored,0.05,0.6710526315789473,62,76,0.8157894736842105
38,answer_only,FT_K3,regex_anchor_restored,0.1,0.881578947368421,123,76,1
38,answer_only,FT_K3,regex_anchor_restored,0.2,1.0,245,76,1
38,answer_only,FT_K3,native_token_restored,0.05,0.6710526315789473,62,76,0.8157894736842105
38,answer_only,FT_K3,native_token_restored,0.1,1.0,123,76,1
38,answer_only,FT_K3,native_token_restored,0.2,1.0,245,76,1
39,answer_only,DT_target,raw_cached,0.05,0.14150943396226415,38,106,0.3584905660377358
39,answer_only,DT_target,raw_cached,0.1,0.29245283018867924,76,106,0.7169811320754716
39,answer_only,DT_target,raw_cached,0.2,0.5094339622641509,152,106,1
39,answer_only,DT_target,raw_restored,0.05,0.14150943396226415,38,106,0.3584905660377358
39,answer_only,DT_target,raw_restored,0.1,0.29245283018867924,76,106,0.7169811320754716
39,answer_only,DT_target,raw_restored,0.2,0.5094339622641509,152,106,1
39,answer_only,DT_target,regex_cached,0.05,0.3113207547169811,38,106,0.3584905660377358
39,answer_only,DT_target,regex_cached,0.1,0.5094339622641509,76,106,0.7169811320754716
39,answer_only,DT_target,regex_cached,0.2,0.5094339622641509,152,106,1
39,answer_only,DT_target,regex_restored,0.05,0.3113207547169811,38,106,0.3584905660377358
39,answer_only,DT_target,regex_restored,0.1,0.5094339622641509,76,106,0.7169811320754716
39,answer_only,DT_target,regex_restored,0.2,0.5094339622641509,152,106,1
39,answer_only,DT_target,regex_anchor_restored,0.05,0.3113207547169811,38,106,0.3584905660377358
39,answer_only,DT_target,regex_anchor_restored,0.1,0.5094339622641509,76,106,0.7169811320754716
39,answer_only,DT_target,regex_anchor_restored,0.2,0.5094339622641509,152,106,1
39,answer_only,DT_target,native_token_restored,0.05,0.2830188679245283,38,106,0.3584905660377358
39,answer_only,DT_target,native_token_restored,0.1,0.5094339622641509,76,106,0.7169811320754716
39,answer_only,DT_target,native_token_restored,0.2,0.5094339622641509,152,106,1
39,answer_only,FT_K1,raw_cached,0.05,0.18867924528301888,38,106,0.3584905660377358
39,answer_only,FT_K1,raw_cached,0.1,0.2641509433962264,76,106,0.7169811320754716
39,answer_only,FT_K1,raw_cached,0.2,0.42452830188679247,152,106,1
39,answer_only,FT_K1,raw_restored,0.05,0.18867924528301888,38,106,0.3584905660377358
39,answer_only,FT_K1,raw_restored,0.1,0.2641509433962264,76,106,0.7169811320754716
39,answer_only,FT_K1,raw_restored,0.2,0.42452830188679247,152,106,1
39,answer_only,FT_K1,regex_cached,0.05,0.3584905660377358,38,106,0.3584905660377358
39,answer_only,FT_K1,regex_cached,0.1,0.5094339622641509,76,106,0.7169811320754716
39,answer_only,FT_K1,regex_cached,0.2,0.5094339622641509,152,106,1
39,answer_only,FT_K1,regex_restored,0.05,0.3584905660377358,38,106,0.3584905660377358
39,answer_only,FT_K1,regex_restored,0.1,0.5094339622641509,76,106,0.7169811320754716
39,answer_only,FT_K1,regex_restored,0.2,0.5094339622641509,152,106,1
39,answer_only,FT_K1,regex_anchor_restored,0.05,0.3584905660377358,38,106,0.3584905660377358
39,answer_only,FT_K1,regex_anchor_restored,0.1,0.5094339622641509,76,106,0.7169811320754716
39,answer_only,FT_K1,regex_anchor_restored,0.2,0.5094339622641509,152,106,1
39,answer_only,FT_K1,native_token_restored,0.05,0.3584905660377358,38,106,0.3584905660377358
39,answer_only,FT_K1,native_token_restored,0.1,0.5094339622641509,76,106,0.7169811320754716
39,answer_only,FT_K1,native_token_restored,0.2,0.5094339622641509,152,106,1
39,answer_only,FT_K3,raw_cached,0.05,0.18867924528301888,38,106,0.3584905660377358
39,answer_only,FT_K3,raw_cached,0.1,0.25471698113207547,76,106,0.7169811320754716
39,answer_only,FT_K3,raw_cached,0.2,0.42452830188679247,152,106,1
39,answer_only,FT_K3,raw_restored,0.05,0.18867924528301888,38,106,0.3584905660377358
39,answer_only,FT_K3,raw_restored,0.1,0.25471698113207547,76,106,0.7169811320754716
39,answer_only,FT_K3,raw_restored,0.2,0.42452830188679247,152,106,1
39,answer_only,FT_K3,regex_cached,0.05,0.3584905660377358,38,106,0.3584905660377358
39,answer_only,FT_K3,regex_cached,0.1,0.5094339622641509,76,106,0.7169811320754716
39,answer_only,FT_K3,regex_cached,0.2,0.5094339622641509,152,106,1
39,answer_only,FT_K3,regex_restored,0.05,0.3584905660377358,38,106,0.3584905660377358
39,answer_only,FT_K3,regex_restored,0.1,0.5094339622641509,76,106,0.7169811320754716
39,answer_only,FT_K3,regex_restored,0.2,0.5094339622641509,152,106,1
39,answer_only,FT_K3,regex_anchor_restored,0.05,0.3584905660377358,38,106,0.3584905660377358
39,answer_only,FT_K3,regex_anchor_restored,0.1,0.5094339622641509,76,106,0.7169811320754716
39,answer_only,FT_K3,regex_anchor_restored,0.2,0.5094339622641509,152,106,1
39,answer_only,FT_K3,native_token_restored,0.05,0.3584905660377358,38,106,0.3584905660377358
39,answer_only,FT_K3,native_token_restored,0.1,0.5094339622641509,76,106,0.7169811320754716
39,answer_only,FT_K3,native_token_restored,0.2,0.5094339622641509,152,106,1
40,answer_only,DT_target,raw_cached,0.05,0.109375,66,128,0.515625
40,answer_only,DT_target,raw_cached,0.1,0.203125,131,128,1
40,answer_only,DT_target,raw_cached,0.2,0.3671875,261,128,1
40,answer_only,DT_target,raw_restored,0.05,0.109375,66,128,0.515625
40,answer_only,DT_target,raw_restored,0.1,0.203125,131,128,1
40,answer_only,DT_target,raw_restored,0.2,0.3671875,261,128,1
40,answer_only,DT_target,regex_cached,0.05,0.140625,66,128,0.515625
40,answer_only,DT_target,regex_cached,0.1,0.359375,131,128,1
40,answer_only,DT_target,regex_cached,0.2,0.359375,261,128,1
40,answer_only,DT_target,regex_restored,0.05,0.140625,66,128,0.515625
40,answer_only,DT_target,regex_restored,0.1,0.359375,131,128,1
40,answer_only,DT_target,regex_restored,0.2,0.359375,261,128,1
40,answer_only,DT_target,regex_anchor_restored,0.05,0.140625,66,128,0.515625
40,answer_only,DT_target,regex_anchor_restored,0.1,0.234375,131,128,1
40,answer_only,DT_target,regex_anchor_restored,0.2,0.3671875,261,128,1
40,answer_only,DT_target,native_token_restored,0.05,0.140625,66,128,0.515625
40,answer_only,DT_target,native_token_restored,0.1,0.1796875,131,128,1
40,answer_only,DT_target,native_token_restored,0.2,0.3671875,261,128,1
40,answer_only,FT_K1,raw_cached,0.05,0.125,66,128,0.515625
40,answer_only,FT_K1,raw_cached,0.1,0.21875,131,128,1
40,answer_only,FT_K1,raw_cached,0.2,0.3359375,261,128,1
40,answer_only,FT_K1,raw_restored,0.05,0.125,66,128,0.515625
40,answer_only,FT_K1,raw_restored,0.1,0.21875,131,128,1
40,answer_only,FT_K1,raw_restored,0.2,0.3359375,261,128,1
