model,dataset,index,method,profile,complete_support,budget_fraction,budget_unit,budget_tokens,spent_tokens,selected_sentences,supporting_facts_hit,gold_supporting_facts,pooling,target_mode,input_sha256,source_group,source_sha256
qwen3,hotpotqa_long,24,REAGENT,primary_target_sum,1,0.3,all_body_tokens,355,343,11,3,3,positive_sum,full,e2ce8f9cf6beedc79e112fbb3f82407af37a139bf56a02519f8510f14bf04f10,all_baselines_20260910,a0b43455f95810cf612c982c6d78b3ff8357a2d8b2008d24378ad0a3d5a11ca7
qwen3,hotpotqa_long,25,REAGENT,primary_target_sum,0,0.3,all_body_tokens,532,512,11,2,4,positive_sum,full,e4e012f3f682d31dc9f21841ca4b4276f69aa1b2de29adce1e789ece7329ed23,all_baselines_20260910,c1d673a8c704f4d618ec273efe5a2d590cc681f2f4d9ff773318037e110b56d4
qwen3,hotpotqa_long,26,REAGENT,primary_target_sum,0,0.3,all_body_tokens,318,303,6,1,2,positive_sum,full,2e0ca85919df0d6cafad5851892bbc3d9c93e0731b529e7376c6b4050bb026af,all_baselines_20260910,0c5e81c8d7cf7fc4e81413647b2e0cbf4e6093a42d900ccdb20042ca6344b082
qwen3,hotpotqa_long,27,REAGENT,primary_target_sum,1,0.3,all_body_tokens,516,504,16,2,2,positive_sum,full,1d5960dd30cbe98ef3f4df3e05e0f1822398fcd20a387266f4a6f0ed61f4c176,all_baselines_20260910,4ac3c51562d0fec36cad96bdef4cfdc58577f7ce01634c5cda80e5992c0c1e48
qwen3,hotpotqa_long,28,REAGENT,primary_target_sum,0,0.3,all_body_tokens,287,267,9,2,3,positive_sum,full,b234519ffccd66b1b5e2ad621fbc2eb6e382edc9da6909aff7ba1b6d9cc1bc37,all_baselines_20260910,4693f0265640daaf3f1257ef160273144793765a1e0201f1198c8973644aee29
qwen3,hotpotqa_long,29,REAGENT,primary_target_sum,0,0.3,all_body_tokens,269,254,8,1,3,positive_sum,full,12d3bde4e0fef477b5b8fce49cb780e0c93f89732f28740ef30b2c2d6b34fc43,all_baselines_20260910,81be54b99120d78be1b7996b4f30ef1f4e8744233cf5a04a8acb648ec94c6305
qwen3,hotpotqa_long,30,REAGENT,primary_target_sum,0,0.3,all_body_tokens,384,362,10,1,2,positive_sum,full,f858f94965df80eba503f062686f51cbac22fc8e8bcea3594719f16f1fb6cbbb,all_baselines_20260910,48c3f11568f759dea92214fa7693760374f82e82bf3f42ca46b1a169d5675d1e
qwen3,hotpotqa_long,31,REAGENT,primary_target_sum,0,0.3,all_body_tokens,539,498,14,0,2,positive_sum,full,8c688b99546286876a5a929a243a9a5d950fcfa99428a826728211dc4eedd770,all_baselines_20260910,6265e56f79567cf63b1c803967957025a60014c1c31192077e2557d38bb768b4
qwen3,hotpotqa_long,32,REAGENT,primary_target_sum,0,0.3,all_body_tokens,358,352,8,2,3,positive_sum,full,76ffafbf0f199021b5b3af908891e9dde71b6a395a84267b760e14adddeecafe,all_baselines_20260910,be8af174b9207cbcc63a240b824bcad82dfc70eee167540f8e277e44d193ff4f
qwen3,hotpotqa_long,33,REAGENT,primary_target_sum,0,0.3,all_body_tokens,329,284,6,1,3,positive_sum,full,e6f593041274d1f4154e4591f5b9eb42a7bebe8174eae514b91d2bedb4f4a0e8,all_baselines_20260910,54f82834ede29c60459e5b3949d6d0a53e1ae845e77b5984e8ee48e94eccac3a
qwen3,hotpotqa_long,34,REAGENT,primary_target_sum,0,0.3,all_body_tokens,311,276,10,1,2,positive_sum,full,340be160ce2cd4d8286e37b9443566e8b18b13f4e32aba2b52686e0e470288c3,all_baselines_20260910,d38268583ca507020a761950dc023f02ad743455ba99e76163a7f4b1674dec4f
qwen3,hotpotqa_long,35,REAGENT,primary_target_sum,1,0.3,all_body_tokens,363,363,16,3,3,positive_sum,full,f1fb5057c13357e03ef2375b6d9b6f009d981ff4da28ca64a04f43bf48d39015,all_baselines_20260910,4b47aee8410259f05c205c8815e141e6c050050b526b0ffb768cd259e16f8ecd
qwen3,hotpotqa_long,36,REAGENT,primary_target_sum,0,0.3,all_body_tokens,464,439,13,1,2,positive_sum,full,86cfe7c38ec1278df15d09960429b3658e0d499a4d7b282af52f2a4ab83b678f,all_baselines_20260910,fb1e00b29ff3b4c698346fe187c811e2a0e73825877c4506c94798f312701d7d
qwen3,hotpotqa_long,37,REAGENT,primary_target_sum,0,0.3,all_body_tokens,355,342,8,1,2,positive_sum,full,1b6ba36ac201f44ee981735184f12476de54ea643c31415fab289b4409988237,all_baselines_20260910,0d2c356b0b175fc0553201e5cc63f5016694684ae7b85d0ee8758c621d0bbccf
qwen3,hotpotqa_long,38,REAGENT,primary_target_sum,1,0.3,all_body_tokens,391,380,14,2,2,positive_sum,full,b60166fabe4615da88ad723e73938b60f3e3586f06bf7c17349a5c02a1379fb0,all_baselines_20260910,72ec5f9565ac0db2991f720918a481356ae8789746681dcdda1d33b0436be562
qwen3,hotpotqa_long,39,REAGENT,primary_target_sum,0,0.3,all_body_tokens,216,216,4,1,2,positive_sum,full,55860e03ba5c1d2fe949816f0090eb55ec372d3fa9dd09760260b4fe8dc09a3c,all_baselines_20260910,4d2d0ea1776d7dcdc71a5e1a8f9a0fb3f99ce49abbaa28f8e6d04ff6f6c804ae
qwen3,hotpotqa_long,40,REAGENT,primary_target_sum,1,0.3,all_body_tokens,422,403,11,4,4,positive_sum,full,8b8844204fdbbe2ff066bda485b9f5d85f5786d3eb85f695ec03cf36a1fbc77e,all_baselines_20260910,ba1cd4f5ff123c86ec07dfec56267730b6ded595d5bcbff44ab393c610ea170a
qwen3,hotpotqa_long,41,REAGENT,primary_target_sum,0,0.3,all_body_tokens,266,243,10,1,4,positive_sum,full,4d905f80d261d539feb4127bf63a94bc152f09b85b4470515f75f339fd2aad5c,all_baselines_20260910,2bb57cb10a9baea9969fc4d4a4ecd009d70bb8b3c8b07f08ef8ea28ff39aa4ce
qwen3,hotpotqa_long,42,REAGENT,primary_target_sum,0,0.3,all_body_tokens,394,380,10,1,2,positive_sum,full,18e337d932c0fe10be624a3161ec292cd30bd8fb735e49094bded6e95513e44b,all_baselines_20260910,d363826d6838ab3c57e1cc0e09ed1575bf4e8a056be09c47039a954e3779b06e
qwen3,hotpotqa_long,43,REAGENT,primary_target_sum,1,0.3,all_body_tokens,378,354,12,3,3,positive_sum,full,569ada0572ca691e6c8cff1ae2fba589f7705a164f8a8099e35446d6ce97302a,all_baselines_20260910,76c6f88d92ee376cff53ac15c44ddcfdc658718ea07ce1b39dcb99e5c1c461a0
qwen3,hotpotqa_long,44,REAGENT,primary_target_sum,0,0.3,all_body_tokens,250,212,9,1,3,positive_sum,full,52b633c7cf91c35f0802927301cccb70e02d080e5b8a4eb819d7a23eb2300f22,all_baselines_20260910,545e09e515874f7ae660f0c27cebf55dae6ef287f737a5af26ab44cf6f406d59
qwen3,hotpotqa_long,45,REAGENT,primary_target_sum,0,0.3,all_body_tokens,551,518,12,1,2,positive_sum,full,fbc542468e24eb293a05c6735e658f95a2b6633394b44a74534b10d3f1d1090b,all_baselines_20260910,b878da30953f3427d5c6590be59711618d765796ee98b53b3ad24ce39a203487
qwen3,hotpotqa_long,46,REAGENT,primary_target_sum,1,0.3,all_body_tokens,398,377,11,2,2,positive_sum,full,fd87b887094d88002efc94dfbca08e35fdb72509347fca562ecb6bdba9649408,all_baselines_20260910,6a3e18242e541954433565ac1efdc35ee1205b02edbdfa79dde085021d9a4cd6
qwen3,hotpotqa_long,47,REAGENT,primary_target_sum,1,0.3,all_body_tokens,265,247,7,3,3,positive_sum,full,57a10ed31a5f23710adfccd00d7a1ea1392d9b8bd5abae692e2dc57d03f8e295,all_baselines_20260910,827c676f6d98f000119c76a19607de10fa114804d569481a012bd4df57933777
qwen3,hotpotqa_long,0,CLP,primary_target_sum,1,0.3,all_body_tokens,865,825,21,2,2,positive_sum,full,5c7082704d4e93a321fc731fd67da47442fb04fc8f347e2b23813f28cae37c49,all_baselines_20260910,2b4e84c7bae0904fae6807528be94bbb0da825dc9b2571d790a5d3d4be99f71f
qwen3,hotpotqa_long,1,CLP,primary_target_sum,1,0.3,all_body_tokens,349,312,13,3,3,positive_sum,full,ee831b70d0620fa6da383ddfc30ac6be445c4c3432af087302b5731e64f259a3,all_baselines_20260910,ec5a7826d74d7c8f249b5148f2774af207220edb28b6272fe1e86c42575ea684
qwen3,hotpotqa_long,2,CLP,primary_target_sum,0,0.3,all_body_tokens,355,339,8,2,3,positive_sum,full,0bf5f0afce644fca614c061e4222c6ef9a3df5dcd165949b86c2c8c070a441f1,all_baselines_20260910,a4295aed52132b075a4e10051f2e3e52aa965cb2c91bb7bb23d20f3a3b74ca7f
qwen3,hotpotqa_long,3,CLP,primary_target_sum,1,0.3,all_body_tokens,284,270,9,2,2,positive_sum,full,5ef5a8b7d5f9f8663f0710d9977bd3f4fb4e77433b27e4ce4f42034819c9d06f,all_baselines_20260910,01bbd555f8f6cc3178dc3c0cc6b2ba50407e8d7b198662a9c257aced1575c0d0
qwen3,hotpotqa_long,4,CLP,primary_target_sum,1,0.3,all_body_tokens,356,322,10,3,3,positive_sum,full,c40c902d0794983fe6fdd350267594a796ca56f9025d59f3cd4cb0c2bd5b7192,all_baselines_20260910,6e6a78a4acc38c787ba1cfeee0659ab66dc801bfbdb552cebc0b0ad885639e97
qwen3,hotpotqa_long,5,CLP,primary_target_sum,0,0.3,all_body_tokens,525,515,17,2,3,positive_sum,full,119145def7cf40122190971427e159b55222f88f75367d933850edf949f0b239,all_baselines_20260910,bc189842b381d81115d08542b4cae24148ba6084cc2d407f04f783d9ee953693
qwen3,hotpotqa_long,6,CLP,primary_target_sum,1,0.3,all_body_tokens,375,353,11,2,2,positive_sum,full,ecab5af27e55b0a167280f460cb8b8e1fd5d10c12dd239b79fa1f548e61067db,all_baselines_20260910,b875a2189c482b982ba41988977d767aece0e1b4aac9ba946b74320dd823a129
qwen3,hotpotqa_long,7,CLP,primary_target_sum,0,0.3,all_body_tokens,310,269,5,1,2,positive_sum,full,75b50ad20cec84944c262de9b75fa536a6d4d6c0ea93edb0aea1fc2480c92315,all_baselines_20260910,c7b4165a8054b5c1eec6894dca88dfd76e65ba27abf47b6124cab82b577147c2
qwen3,hotpotqa_long,8,CLP,primary_target_sum,1,0.3,all_body_tokens,212,181,12,4,4,positive_sum,full,e3379b9b3929d623474f43a7124091f595fa110c7b34485e879d2a379f681ec7,all_baselines_20260910,8991e15cb462e72ad53a01bb08995727e62374cfcc80c4d51fb81449656b0ac4
qwen3,hotpotqa_long,9,CLP,primary_target_sum,1,0.3,all_body_tokens,293,265,9,4,4,positive_sum,full,02fe29e4077b4756c9fc784faf459747bd5d17482ab2579435835328c229de8c,all_baselines_20260910,f7fad09dbcfa5a4f203212536142569c410efe01d356cc763c668b1999988e21
qwen3,hotpotqa_long,10,CLP,primary_target_sum,0,0.3,all_body_tokens,387,381,9,2,4,positive_sum,full,bcb0ffc3da98e02b8456809a8cd349cbbcabe88e14fd251a737a3ef42af69a5e,all_baselines_20260910,25accd38c0d10041f818b2a2e73dde5198fbae80ff006ce1eb9d0d8fda07d729
qwen3,hotpotqa_long,11,CLP,primary_target_sum,1,0.3,all_body_tokens,259,251,6,2,2,positive_sum,full,945e5716021f5886cc77f6f677956219f8d3c43cc3520c2bcb8e052b00d31ccb,all_baselines_20260910,03a1c6ec8b1c9091cfdc743c4457995ede465b79264558e5731a86d72f40a499
qwen3,hotpotqa_long,12,CLP,primary_target_sum,0,0.3,all_body_tokens,571,552,17,1,2,positive_sum,full,6e8b504cb97eaff570d1906a89713ba36449d1082a4c6e1183f352eec41e10fc,all_baselines_20260910,d874e12d3d02f85fcad17d47af037992be5a4b211e28dc7c77cd81328eafac35
qwen3,hotpotqa_long,13,CLP,primary_target_sum,1,0.3,all_body_tokens,520,487,10,2,2,positive_sum,full,87624a6d65f946be43a2bfec7ab7bad17aa1ddd9eda8cd716d7ffdb3a59cd703,all_baselines_20260910,c175c4551dd65e52539359ef2f9468bb75df2822ef53f8d54ade93008cb83c46
qwen3,hotpotqa_long,14,CLP,primary_target_sum,0,0.3,all_body_tokens,400,380,10,1,2,positive_sum,full,78c72d6a4c42c09d96cc88d403de3480d2f2ae59151152fdd4e238847425f355,all_baselines_20260910,b7ae93719dd0ad9dd419430692597c76af0a3b60cdaf948256fe9cc0df7978f9
qwen3,hotpotqa_long,15,CLP,primary_target_sum,1,0.3,all_body_tokens,374,358,17,4,4,positive_sum,full,68c910036d86b9d7f594fac1d5aa87892b1c7d587b2e68dc08d9f9d5ffdcb0eb,all_baselines_20260910,8297714c938d1dca0d5dffa3fb689c3abff5eb8aa7cd3fcf8c7af4078808e8dc
qwen3,hotpotqa_long,16,CLP,primary_target_sum,1,0.3,all_body_tokens,292,284,12,2,2,positive_sum,full,825cfcdeb81643333615dfbce9375075c21a4a6a836c5306f0b6f484eb0590a1,all_baselines_20260910,b838257b550babd8b704fab992cb3de73a12e0798dcc75004ae5e5f8c35b3ecf
qwen3,hotpotqa_long,17,CLP,primary_target_sum,1,0.3,all_body_tokens,280,248,7,2,2,positive_sum,full,4512de494a2abd0f5e92812727aad6a95e932d015cc0dabc029b228c81b56a62,all_baselines_20260910,84874350c37020c6f52afa62344eaba1d701355e638802686620f31b0b903353
qwen3,hotpotqa_long,18,CLP,primary_target_sum,1,0.3,all_body_tokens,403,398,8,2,2,positive_sum,full,a0ddb2cfbdb92aa027ca2b4ed5189b4d5e2ba7e2874d049691f7699214b1c6c1,all_baselines_20260910,c6c064df40cfd9cfd7a7600a4d25978c750f234d667d5b130208b99d03084cb2
qwen3,hotpotqa_long,19,CLP,primary_target_sum,1,0.3,all_body_tokens,282,255,8,2,2,positive_sum,full,ee5e0cc6c3329fdb3aae643eec6be2e57e71b7ba1944711b3e005099ec67965e,all_baselines_20260910,f7d6c01bee84c6beedc5201af99a3931ed384f0ad9dd527a5835d100b47e8f85
qwen3,hotpotqa_long,20,CLP,primary_target_sum,0,0.3,all_body_tokens,343,304,10,1,2,positive_sum,full,814d68821bb4fa0befde40282c156f7e30d41934150a18a644f44243cb8626f8,all_baselines_20260910,e13a9e9eb39605839c0ff30b8a96d79d1be1715df35485700c9146977695c14e
qwen3,hotpotqa_long,21,CLP,primary_target_sum,0,0.3,all_body_tokens,438,419,15,1,2,positive_sum,full,0122bd8f00ec97deab09e94006f707cd17ea65af61abc12cc2791f230613d159,all_baselines_20260910,a66904adcc97465f33f3d30defa85c306bdcfe150266ca42dd9ffa406d788751
qwen3,hotpotqa_long,22,CLP,primary_target_sum,1,0.3,all_body_tokens,960,940,30,2,2,positive_sum,full,152982a618e2afd6d9ca5f5b5684dc7f992f51805705fff1959ddc3c93ddc722,all_baselines_20260910,4e780a3e43bd2788ea3b4e4bc04a354311e7c80533b76b44ac651a561b4f3d6d
qwen3,hotpotqa_long,23,CLP,primary_target_sum,1,0.3,all_body_tokens,402,380,10,3,3,positive_sum,full,160db6bf69d5c4d966b0c27083841c36334f4f4bfc00c92eabeb23df479b6aa4,all_baselines_20260910,3303b85558895a6f95b2af0a72bdb07456eac51c31cdac9257130f109ce9ac4e
qwen3,hotpotqa_long,24,CLP,primary_target_sum,1,0.3,all_body_tokens,355,351,13,3,3,positive_sum,full,e2ce8f9cf6beedc79e112fbb3f82407af37a139bf56a02519f8510f14bf04f10,all_baselines_20260910,4d8cda22d737bfa77c74f661c58f4027b51cf786b44b4bc392685048e9c22843
qwen3,hotpotqa_long,25,CLP,primary_target_sum,1,0.3,all_body_tokens,532,493,17,4,4,positive_sum,full,e4e012f3f682d31dc9f21841ca4b4276f69aa1b2de29adce1e789ece7329ed23,all_baselines_20260910,bc160c6552302d6cef40fff766b403655ac12ffa46d7766df066fa0a30762169
qwen3,hotpotqa_long,26,CLP,primary_target_sum,1,0.3,all_body_tokens,318,294,6,2,2,positive_sum,full,2e0ca85919df0d6cafad5851892bbc3d9c93e0731b529e7376c6b4050bb026af,all_baselines_20260910,e3b0c62b24aa16a597c28a8ddeb1fecd2c0441e57e3d0e792886c6643fbd6ced
qwen3,hotpotqa_long,27,CLP,primary_target_sum,1,0.3,all_body_tokens,516,488,17,2,2,positive_sum,full,1d5960dd30cbe98ef3f4df3e05e0f1822398fcd20a387266f4a6f0ed61f4c176,all_baselines_20260910,2c004ad07655ae7dc531e6bdbb9685d1db77b236b4e4b47e78f618d550ff4185
qwen3,hotpotqa_long,28,CLP,primary_target_sum,0,0.3,all_body_tokens,287,258,9,1,3,positive_sum,full,b234519ffccd66b1b5e2ad621fbc2eb6e382edc9da6909aff7ba1b6d9cc1bc37,all_baselines_20260910,29ed73c1089d0228f0046c1c914462dca6614a42b84c1fa559780ff791bad613
qwen3,hotpotqa_long,29,CLP,primary_target_sum,1,0.3,all_body_tokens,269,245,10,3,3,positive_sum,full,12d3bde4e0fef477b5b8fce49cb780e0c93f89732f28740ef30b2c2d6b34fc43,all_baselines_20260910,8862e3d5fc6b107bec3f9e3ec4df71c50b51a6ae24055ca91e6352447d154448
qwen3,hotpotqa_long,30,CLP,primary_target_sum,0,0.3,all_body_tokens,384,365,14,1,2,positive_sum,full,f858f94965df80eba503f062686f51cbac22fc8e8bcea3594719f16f1fb6cbbb,all_baselines_20260910,4252a84d650a7cab8a45910d071d2db1c914d320375c53423558353b82f3c014
qwen3,hotpotqa_long,31,CLP,primary_target_sum,1,0.3,all_body_tokens,539,507,15,2,2,positive_sum,full,8c688b99546286876a5a929a243a9a5d950fcfa99428a826728211dc4eedd770,all_baselines_20260910,0cf5b9e53155ba0631a3414f19c60c858a662844b0e312bbb3b292c6faa6e4bf
qwen3,hotpotqa_long,32,CLP,primary_target_sum,1,0.3,all_body_tokens,358,338,8,3,3,positive_sum,full,76ffafbf0f199021b5b3af908891e9dde71b6a395a84267b760e14adddeecafe,all_baselines_20260910,0d0f2f6d2a817ddb2b83dda8e983ba358ec0889860cdc0d9fc93eba8b97b305a
qwen3,hotpotqa_long,33,CLP,primary_target_sum,0,0.3,all_body_tokens,329,328,8,1,3,positive_sum,full,e6f593041274d1f4154e4591f5b9eb42a7bebe8174eae514b91d2bedb4f4a0e8,all_baselines_20260910,a1560f18ea1630d37d616cd687026128237e856c0b927fa3a4e635df893a7018
qwen3,hotpotqa_long,34,CLP,primary_target_sum,0,0.3,all_body_tokens,311,289,11,1,2,positive_sum,full,340be160ce2cd4d8286e37b9443566e8b18b13f4e32aba2b52686e0e470288c3,all_baselines_20260910,acd9b40c0e5509e8c6cf121737858afd02e220e04ccc71f8fb5e234cda66dbea
qwen3,hotpotqa_long,35,CLP,primary_target_sum,0,0.3,all_body_tokens,363,357,17,2,3,positive_sum,full,f1fb5057c13357e03ef2375b6d9b6f009d981ff4da28ca64a04f43bf48d39015,all_baselines_20260910,f05347149fbe9f901eaf1db3d4b8a50309ffa626b3f3a8a789cc0a7cd036ab2e
qwen3,hotpotqa_long,36,CLP,primary_target_sum,1,0.3,all_body_tokens,464,447,16,2,2,positive_sum,full,86cfe7c38ec1278df15d09960429b3658e0d499a4d7b282af52f2a4ab83b678f,all_baselines_20260910,7655922419f6f3c0f71db0f4e0e4c1e425d1d385c6901627a48721657680af77
qwen3,hotpotqa_long,37,CLP,primary_target_sum,0,0.3,all_body_tokens,355,335,10,0,2,positive_sum,full,1b6ba36ac201f44ee981735184f12476de54ea643c31415fab289b4409988237,all_baselines_20260910,bf6587393775ba4faaacbcd29831f9a1dcff54fa82f17ecef8bb09a189f299ae
qwen3,hotpotqa_long,38,CLP,primary_target_sum,1,0.3,all_body_tokens,391,354,12,2,2,positive_sum,full,b60166fabe4615da88ad723e73938b60f3e3586f06bf7c17349a5c02a1379fb0,all_baselines_20260910,157c006eaf3e1d21d8dac8cf0da634b42660aeecc1e11577dad2b57c44b39071
qwen3,hotpotqa_long,39,CLP,primary_target_sum,0,0.3,all_body_tokens,216,204,6,1,2,positive_sum,full,55860e03ba5c1d2fe949816f0090eb55ec372d3fa9dd09760260b4fe8dc09a3c,all_baselines_20260910,3f6e6a681331fc487a1e7946fdf6bbf307d391e8be98c658befebada09c1d5e0
qwen3,hotpotqa_long,40,CLP,primary_target_sum,1,0.3,all_body_tokens,422,410,11,4,4,positive_sum,full,8b8844204fdbbe2ff066bda485b9f5d85f5786d3eb85f695ec03cf36a1fbc77e,all_baselines_20260910,06d5b0764163ee831cb5d0289e0ab1dda7e8f6370ffd8041709c01c86e4258f0
qwen3,hotpotqa_long,41,CLP,primary_target_sum,1,0.3,all_body_tokens,266,230,10,4,4,positive_sum,full,4d905f80d261d539feb4127bf63a94bc152f09b85b4470515f75f339fd2aad5c,all_baselines_20260910,c258b867ac29cb679ebb8dce88f4a33d84b49bf543ec2ef86a79ae8cc0c2fe77
qwen3,hotpotqa_long,42,CLP,primary_target_sum,0,0.3,all_body_tokens,394,346,9,1,2,positive_sum,full,18e337d932c0fe10be624a3161ec292cd30bd8fb735e49094bded6e95513e44b,all_baselines_20260910,914f0133d5b21cae1e0a298c3054f98d1e4e3f4cf84f50987f555ecff7f19966
qwen3,hotpotqa_long,43,CLP,primary_target_sum,1,0.3,all_body_tokens,378,353,11,3,3,positive_sum,full,569ada0572ca691e6c8cff1ae2fba589f7705a164f8a8099e35446d6ce97302a,all_baselines_20260910,6325cb069533050104e78426bad9f96636bc6ecc60710d5cedcc64d77e4b970a
qwen3,hotpotqa_long,44,CLP,primary_target_sum,1,0.3,all_body_tokens,250,246,10,3,3,positive_sum,full,52b633c7cf91c35f0802927301cccb70e02d080e5b8a4eb819d7a23eb2300f22,all_baselines_20260910,5c7c3fc83322cf785261b5c6bc39741e1041ac32361c9991b46c96bbe052bf8f
qwen3,hotpotqa_long,45,CLP,primary_target_sum,0,0.3,all_body_tokens,551,543,17,1,2,positive_sum,full,fbc542468e24eb293a05c6735e658f95a2b6633394b44a74534b10d3f1d1090b,all_baselines_20260910,aac76bcc50386fef1870241c19fea12e95fdda2f68934cb97c81ec3bcb74a1fb
qwen3,hotpotqa_long,46,CLP,primary_target_sum,1,0.3,all_body_tokens,398,375,11,2,2,positive_sum,full,fd87b887094d88002efc94dfbca08e35fdb72509347fca562ecb6bdba9649408,all_baselines_20260910,70b7b12c61574ded261937687e04055bc1e4c530f6ca1210541046a4a52abbae
qwen3,hotpotqa_long,47,CLP,primary_target_sum,1,0.3,all_body_tokens,265,259,8,3,3,positive_sum,full,57a10ed31a5f23710adfccd00d7a1ea1392d9b8bd5abae692e2dc57d03f8e295,all_baselines_20260910,c48c93672354139651943f865aa4670d4a0de56fc77710b4e6f81a78be7fff4c
qwen3,hotpotqa_long,0,IFR,primary_target_sum,1,0.3,all_body_tokens,865,819,17,2,2,positive_sum,full,5c7082704d4e93a321fc731fd67da47442fb04fc8f347e2b23813f28cae37c49,all_baselines_20260910,3be0dbe02b851794d3de8878f7e0dea3908c93b9839e41fe906b10b06cea63a2
qwen3,hotpotqa_long,1,IFR,primary_target_sum,1,0.3,all_body_tokens,349,341,10,3,3,positive_sum,full,ee831b70d0620fa6da383ddfc30ac6be445c4c3432af087302b5731e64f259a3,all_baselines_20260910,0d174646c3f561ca991dab0e3b794ab61cfe2b7491a9397b1024c2936074fcbe
qwen3,hotpotqa_long,2,IFR,primary_target_sum,1,0.3,all_body_tokens,355,318,8,3,3,positive_sum,full,0bf5f0afce644fca614c061e4222c6ef9a3df5dcd165949b86c2c8c070a441f1,all_baselines_20260910,81e4e6e33163dce9e6edfe22554df9077c3c6456792d0ee6fbedb9c37d934270
qwen3,hotpotqa_long,3,IFR,primary_target_sum,1,0.3,all_body_tokens,284,249,9,2,2,positive_sum,full,5ef5a8b7d5f9f8663f0710d9977bd3f4fb4e77433b27e4ce4f42034819c9d06f,all_baselines_20260910,2a1766305180d967b4859c5ac6c20d46faa0b73fdf91fcc22b37f020156380c1
qwen3,hotpotqa_long,4,IFR,primary_target_sum,1,0.3,all_body_tokens,356,330,9,3,3,positive_sum,full,c40c902d0794983fe6fdd350267594a796ca56f9025d59f3cd4cb0c2bd5b7192,all_baselines_20260910,4374de7ec7c8bb2fd95d564b983da3d360ac638f210b4f5688e9ec752d08cebc
qwen3,hotpotqa_long,5,IFR,primary_target_sum,1,0.3,all_body_tokens,525,495,12,3,3,positive_sum,full,119145def7cf40122190971427e159b55222f88f75367d933850edf949f0b239,all_baselines_20260910,f6590cf6b917fa5c2b69e40d3ab279e945d249311745b1779ac211b6117d9aa2
qwen3,hotpotqa_long,6,IFR,primary_target_sum,1,0.3,all_body_tokens,375,345,9,2,2,positive_sum,full,ecab5af27e55b0a167280f460cb8b8e1fd5d10c12dd239b79fa1f548e61067db,all_baselines_20260910,d0eaafd4fbfbf1b7e8d6c6c779f2ac57ed823f0aef022b44f647618f09914908
qwen3,hotpotqa_long,7,IFR,primary_target_sum,1,0.3,all_body_tokens,310,290,6,2,2,positive_sum,full,75b50ad20cec84944c262de9b75fa536a6d4d6c0ea93edb0aea1fc2480c92315,all_baselines_20260910,8230ece3e7a2b849b21f823130f9041440d665b0ee2f112213b3457f1f3f7f00
qwen3,hotpotqa_long,8,IFR,primary_target_sum,0,0.3,all_body_tokens,212,187,8,3,4,positive_sum,full,e3379b9b3929d623474f43a7124091f595fa110c7b34485e879d2a379f681ec7,all_baselines_20260910,98056e1517bdd64fe7680f5f1ed5c4b7d80ab7c74303037a2becc61af1df4acd
qwen3,hotpotqa_long,9,IFR,primary_target_sum,1,0.3,all_body_tokens,293,271,10,4,4,positive_sum,full,02fe29e4077b4756c9fc784faf459747bd5d17482ab2579435835328c229de8c,all_baselines_20260910,f29d753a9119007a51ab0564131582bf26befa495310d11197fdf195377127d6
qwen3,hotpotqa_long,10,IFR,primary_target_sum,1,0.3,all_body_tokens,387,355,9,4,4,positive_sum,full,bcb0ffc3da98e02b8456809a8cd349cbbcabe88e14fd251a737a3ef42af69a5e,all_baselines_20260910,8d9d1fe667f3fff7a901d6fb030f4c15812584886b6132b8917763c2688bce27
qwen3,hotpotqa_long,11,IFR,primary_target_sum,1,0.3,all_body_tokens,259,233,5,2,2,positive_sum,full,945e5716021f5886cc77f6f677956219f8d3c43cc3520c2bcb8e052b00d31ccb,all_baselines_20260910,49bc97e7cf14328f35d70ee4f6c16eb1a58f7a8cb450b93e076d734fde5653f0
qwen3,hotpotqa_long,12,IFR,primary_target_sum,1,0.3,all_body_tokens,571,564,13,2,2,positive_sum,full,6e8b504cb97eaff570d1906a89713ba36449d1082a4c6e1183f352eec41e10fc,all_baselines_20260910,0da70b0a56e9886aab5e5efdd1f20bd0e5afaf96690f66d130388837cdfba5c2
qwen3,hotpotqa_long,13,IFR,primary_target_sum,1,0.3,all_body_tokens,520,504,8,2,2,positive_sum,full,87624a6d65f946be43a2bfec7ab7bad17aa1ddd9eda8cd716d7ffdb3a59cd703,all_baselines_20260910,4d989177d78d3f5470bfc06b3d78c4be76471e9a8ef4dc2f1c89f4ce162a2014
qwen3,hotpotqa_long,14,IFR,primary_target_sum,1,0.3,all_body_tokens,400,379,10,2,2,positive_sum,full,78c72d6a4c42c09d96cc88d403de3480d2f2ae59151152fdd4e238847425f355,all_baselines_20260910,0455c19a6a07ff688a014b397237eb641f2f44d12863c05554112514078bb677
qwen3,hotpotqa_long,15,IFR,primary_target_sum,1,0.3,all_body_tokens,374,358,12,4,4,positive_sum,full,68c910036d86b9d7f594fac1d5aa87892b1c7d587b2e68dc08d9f9d5ffdcb0eb,all_baselines_20260910,bb0c260112146fe4be16ecb1b304ee3b6ff2ee999e3d0e140c6df96f0e354ae1
qwen3,hotpotqa_long,16,IFR,primary_target_sum,0,0.3,all_body_tokens,292,270,9,1,2,positive_sum,full,825cfcdeb81643333615dfbce9375075c21a4a6a836c5306f0b6f484eb0590a1,all_baselines_20260910,07fd57762f7cfd653f57d107800e39fcdebd8e757d02003fca4f2dd640a42d37
