dataset,index,method,recall,recall_metric,recall_fraction,recall_budget_unit,recall_target_mode,recall_input_sha256,recovery_attribution_seconds
vt_h10_c1,59,DT,0.8018867924528302,token_recall,0.3,eligible_body_tokens,answer_only,95f2de8c28e59738bcce7f5449fb31f8b720668d8ea5be318a5debcbc2907096,1.2722920551896095
vt_h10_c1,59,FT_K1,0.8113207547169812,token_recall,0.3,eligible_body_tokens,answer_only,95f2de8c28e59738bcce7f5449fb31f8b720668d8ea5be318a5debcbc2907096,0.7682788856327534
vt_h10_c1,59,ifr-tokenwise,0.8207547169811321,token_recall,0.3,eligible_body_tokens,answer_only,95f2de8c28e59738bcce7f5449fb31f8b720668d8ea5be318a5debcbc2907096,7.314563572406769
vt_h10_c1,59,FT_K3,0.8113207547169812,token_recall,0.3,eligible_body_tokens,answer_only,95f2de8c28e59738bcce7f5449fb31f8b720668d8ea5be318a5debcbc2907096,1.1184694319963455
vt_h10_c1,60,DT,0.75,token_recall,0.3,eligible_body_tokens,answer_only,e8ae3c3224b6929cdb2908e933524f17a602e3a731331f93d5b89fa9ee1cc8a1,1.2623175978660583
vt_h10_c1,60,FT_K1,0.82,token_recall,0.3,eligible_body_tokens,answer_only,e8ae3c3224b6929cdb2908e933524f17a602e3a731331f93d5b89fa9ee1cc8a1,0.8587472513318062
vt_h10_c1,60,ifr-tokenwise,0.82,token_recall,0.3,eligible_body_tokens,answer_only,e8ae3c3224b6929cdb2908e933524f17a602e3a731331f93d5b89fa9ee1cc8a1,7.109972350299358
vt_h10_c1,60,FT_K3,0.82,token_recall,0.3,eligible_body_tokens,answer_only,e8ae3c3224b6929cdb2908e933524f17a602e3a731331f93d5b89fa9ee1cc8a1,1.212300669401884
vt_h10_c1,61,DT,0.7830188679245284,token_recall,0.3,eligible_body_tokens,answer_only,244712dd8f6ea85590cce3adac742515a3d91510f9ad24880a452eba261ddc3d,1.2738594226539135
vt_h10_c1,61,FT_K1,0.8113207547169812,token_recall,0.3,eligible_body_tokens,answer_only,244712dd8f6ea85590cce3adac742515a3d91510f9ad24880a452eba261ddc3d,0.7697084806859493
vt_h10_c1,61,ifr-tokenwise,0.8113207547169812,token_recall,0.3,eligible_body_tokens,answer_only,244712dd8f6ea85590cce3adac742515a3d91510f9ad24880a452eba261ddc3d,7.326660767197609
vt_h10_c1,61,FT_K3,0.8113207547169812,token_recall,0.3,eligible_body_tokens,answer_only,244712dd8f6ea85590cce3adac742515a3d91510f9ad24880a452eba261ddc3d,1.1239541172981262
vt_h10_c1,62,DT,0.7692307692307693,token_recall,0.3,eligible_body_tokens,answer_only,2eb3100c0b4a9b46c28c038762e5e88e1049e0b2ce5746c516495ab3ebd4cf2b,1.2972667776048183
vt_h10_c1,62,FT_K1,0.8173076923076923,token_recall,0.3,eligible_body_tokens,answer_only,2eb3100c0b4a9b46c28c038762e5e88e1049e0b2ce5746c516495ab3ebd4cf2b,0.8635649271309376
vt_h10_c1,62,ifr-tokenwise,0.8173076923076923,token_recall,0.3,eligible_body_tokens,answer_only,2eb3100c0b4a9b46c28c038762e5e88e1049e0b2ce5746c516495ab3ebd4cf2b,7.36022661626339
vt_h10_c1,62,FT_K3,0.8173076923076923,token_recall,0.3,eligible_body_tokens,answer_only,2eb3100c0b4a9b46c28c038762e5e88e1049e0b2ce5746c516495ab3ebd4cf2b,1.2128448821604252
vt_h10_c1,63,DT,0.7352941176470589,token_recall,0.3,eligible_body_tokens,answer_only,b5a3cd256c2796646e61294f185d2f2be82d43e4d2060f5447bec16e5586c63f,1.318093802779913
vt_h10_c1,63,FT_K1,0.803921568627451,token_recall,0.3,eligible_body_tokens,answer_only,b5a3cd256c2796646e61294f185d2f2be82d43e4d2060f5447bec16e5586c63f,0.8651157096028328
vt_h10_c1,63,ifr-tokenwise,0.8137254901960784,token_recall,0.3,eligible_body_tokens,answer_only,b5a3cd256c2796646e61294f185d2f2be82d43e4d2060f5447bec16e5586c63f,7.228495590388775
vt_h10_c1,63,FT_K3,0.803921568627451,token_recall,0.3,eligible_body_tokens,answer_only,b5a3cd256c2796646e61294f185d2f2be82d43e4d2060f5447bec16e5586c63f,1.2359554469585419
vt_h10_c1,64,DT,0.7647058823529411,token_recall,0.3,eligible_body_tokens,answer_only,4943e3548e74f7ce90d308d3a9aeaea55c9b5d921db18c816ca62bacf9d3f162,1.258779190480709
vt_h10_c1,64,FT_K1,0.8333333333333334,token_recall,0.3,eligible_body_tokens,answer_only,4943e3548e74f7ce90d308d3a9aeaea55c9b5d921db18c816ca62bacf9d3f162,0.8594169281423092
vt_h10_c1,64,ifr-tokenwise,0.8235294117647058,token_recall,0.3,eligible_body_tokens,answer_only,4943e3548e74f7ce90d308d3a9aeaea55c9b5d921db18c816ca62bacf9d3f162,7.202517498284578
vt_h10_c1,64,FT_K3,0.8333333333333334,token_recall,0.3,eligible_body_tokens,answer_only,4943e3548e74f7ce90d308d3a9aeaea55c9b5d921db18c816ca62bacf9d3f162,1.2129980623722076
vt_h10_c1,65,DT,0.8173076923076923,token_recall,0.3,eligible_body_tokens,answer_only,3bcda486ad64bfeef46ec3b47e0ba73e031aafe8ba0cc56bebf48a04f151409e,1.2883318737149239
vt_h10_c1,65,FT_K1,0.8173076923076923,token_recall,0.3,eligible_body_tokens,answer_only,3bcda486ad64bfeef46ec3b47e0ba73e031aafe8ba0cc56bebf48a04f151409e,0.6836623959243298
vt_h10_c1,65,ifr-tokenwise,0.8269230769230769,token_recall,0.3,eligible_body_tokens,answer_only,3bcda486ad64bfeef46ec3b47e0ba73e031aafe8ba0cc56bebf48a04f151409e,7.204065650701523
vt_h10_c1,65,FT_K3,0.8173076923076923,token_recall,0.3,eligible_body_tokens,answer_only,3bcda486ad64bfeef46ec3b47e0ba73e031aafe8ba0cc56bebf48a04f151409e,1.0512803010642529
vt_h10_c1,66,DT,0.7403846153846154,token_recall,0.3,eligible_body_tokens,answer_only,80e6fa43616d09698a56e9f818185fc58480ab8879541e25dcdd2380c228ae3b,1.3170183189213276
vt_h10_c1,66,FT_K1,0.8076923076923077,token_recall,0.3,eligible_body_tokens,answer_only,80e6fa43616d09698a56e9f818185fc58480ab8879541e25dcdd2380c228ae3b,0.6951446793973446
vt_h10_c1,66,ifr-tokenwise,0.8173076923076923,token_recall,0.3,eligible_body_tokens,answer_only,80e6fa43616d09698a56e9f818185fc58480ab8879541e25dcdd2380c228ae3b,7.201296802610159
vt_h10_c1,66,FT_K3,0.8076923076923077,token_recall,0.3,eligible_body_tokens,answer_only,80e6fa43616d09698a56e9f818185fc58480ab8879541e25dcdd2380c228ae3b,1.0817864462733269
vt_h10_c1,67,DT,0.7647058823529411,token_recall,0.3,eligible_body_tokens,answer_only,9adc38944366a52de5600dfe9b45e56b83e3dd5a732504606501661c617847c4,1.284132432192564
vt_h10_c1,67,FT_K1,0.8333333333333334,token_recall,0.3,eligible_body_tokens,answer_only,9adc38944366a52de5600dfe9b45e56b83e3dd5a732504606501661c617847c4,0.7793620601296425
vt_h10_c1,67,ifr-tokenwise,0.8137254901960784,token_recall,0.3,eligible_body_tokens,answer_only,9adc38944366a52de5600dfe9b45e56b83e3dd5a732504606501661c617847c4,7.153616853058338
vt_h10_c1,67,FT_K3,0.8333333333333334,token_recall,0.3,eligible_body_tokens,answer_only,9adc38944366a52de5600dfe9b45e56b83e3dd5a732504606501661c617847c4,1.1196071058511734
vt_h10_c1,68,DT,0.801980198019802,token_recall,0.3,eligible_body_tokens,answer_only,64d89380f3da7be361a12fbfb6b93c3fdf8390c35b8f9d18c2ced1700e0fb94c,1.2839186415076256
vt_h10_c1,68,FT_K1,0.801980198019802,token_recall,0.3,eligible_body_tokens,answer_only,64d89380f3da7be361a12fbfb6b93c3fdf8390c35b8f9d18c2ced1700e0fb94c,0.8567260727286339
vt_h10_c1,68,ifr-tokenwise,0.8118811881188119,token_recall,0.3,eligible_body_tokens,answer_only,64d89380f3da7be361a12fbfb6b93c3fdf8390c35b8f9d18c2ced1700e0fb94c,7.257169973105192
vt_h10_c1,68,FT_K3,0.8118811881188119,token_recall,0.3,eligible_body_tokens,answer_only,64d89380f3da7be361a12fbfb6b93c3fdf8390c35b8f9d18c2ced1700e0fb94c,1.2201353125274181
vt_h10_c1,69,DT,0.77,token_recall,0.3,eligible_body_tokens,answer_only,dfb5399014a2fc110120f24d55e35ea1c660e35cd8b3b2729aa7f1b0439e819a,1.2849771305918694
vt_h10_c1,69,FT_K1,0.81,token_recall,0.3,eligible_body_tokens,answer_only,dfb5399014a2fc110120f24d55e35ea1c660e35cd8b3b2729aa7f1b0439e819a,0.6499241888523102
vt_h10_c1,69,ifr-tokenwise,0.81,token_recall,0.3,eligible_body_tokens,answer_only,dfb5399014a2fc110120f24d55e35ea1c660e35cd8b3b2729aa7f1b0439e819a,6.906755432486534
vt_h10_c1,69,FT_K3,0.82,token_recall,0.3,eligible_body_tokens,answer_only,dfb5399014a2fc110120f24d55e35ea1c660e35cd8b3b2729aa7f1b0439e819a,1.0138774998486042
vt_h10_c1,70,DT,0.78,token_recall,0.3,eligible_body_tokens,answer_only,5bb14fef6c3e75c94e9177a5607badfa58f221ce847943630fb03853ade524ae,1.2800520323216915
vt_h10_c1,70,FT_K1,0.82,token_recall,0.3,eligible_body_tokens,answer_only,5bb14fef6c3e75c94e9177a5607badfa58f221ce847943630fb03853ade524ae,0.6539362855255604
vt_h10_c1,70,ifr-tokenwise,0.82,token_recall,0.3,eligible_body_tokens,answer_only,5bb14fef6c3e75c94e9177a5607badfa58f221ce847943630fb03853ade524ae,6.914401281625032
vt_h10_c1,70,FT_K3,0.82,token_recall,0.3,eligible_body_tokens,answer_only,5bb14fef6c3e75c94e9177a5607badfa58f221ce847943630fb03853ade524ae,1.0195112712681293
vt_h10_c1,71,DT,0.7452830188679245,token_recall,0.3,eligible_body_tokens,answer_only,61425d0e8536fe1de2a0485e38a368b1a0b565e2e361865faaa2e9c15bccceb9,1.3016269616782665
vt_h10_c1,71,FT_K1,0.8207547169811321,token_recall,0.3,eligible_body_tokens,answer_only,61425d0e8536fe1de2a0485e38a368b1a0b565e2e361865faaa2e9c15bccceb9,0.8590238802134991
vt_h10_c1,71,ifr-tokenwise,0.8207547169811321,token_recall,0.3,eligible_body_tokens,answer_only,61425d0e8536fe1de2a0485e38a368b1a0b565e2e361865faaa2e9c15bccceb9,7.475194331258535
vt_h10_c1,71,FT_K3,0.8207547169811321,token_recall,0.3,eligible_body_tokens,answer_only,61425d0e8536fe1de2a0485e38a368b1a0b565e2e361865faaa2e9c15bccceb9,20.429168306291103
vt_h10_c1,72,DT,0.7281553398058253,token_recall,0.3,eligible_body_tokens,answer_only,da686e9ed747f5f7eb91663e32987ecaa16b55f7718a52345e520333da1afd0b,1.2756540514528751
vt_h10_c1,72,FT_K1,0.8155339805825242,token_recall,0.3,eligible_body_tokens,answer_only,da686e9ed747f5f7eb91663e32987ecaa16b55f7718a52345e520333da1afd0b,0.6606530621647835
vt_h10_c1,72,ifr-tokenwise,0.7961165048543689,token_recall,0.3,eligible_body_tokens,answer_only,da686e9ed747f5f7eb91663e32987ecaa16b55f7718a52345e520333da1afd0b,7.135502263903618
vt_h10_c1,72,FT_K3,0.8155339805825242,token_recall,0.3,eligible_body_tokens,answer_only,da686e9ed747f5f7eb91663e32987ecaa16b55f7718a52345e520333da1afd0b,0.9992556273937225
vt_h10_c1,73,DT,0.7830188679245284,token_recall,0.3,eligible_body_tokens,answer_only,b73e2aa9daf8c0d17e79b2ea1884ba32d992be76b65c722d2e199f18237271d1,1.2787699364125729
vt_h10_c1,73,FT_K1,0.8301886792452831,token_recall,0.3,eligible_body_tokens,answer_only,b73e2aa9daf8c0d17e79b2ea1884ba32d992be76b65c722d2e199f18237271d1,0.6529788672924042
vt_h10_c1,73,ifr-tokenwise,0.8301886792452831,token_recall,0.3,eligible_body_tokens,answer_only,b73e2aa9daf8c0d17e79b2ea1884ba32d992be76b65c722d2e199f18237271d1,7.16659677401185
vt_h10_c1,73,FT_K3,0.8301886792452831,token_recall,0.3,eligible_body_tokens,answer_only,b73e2aa9daf8c0d17e79b2ea1884ba32d992be76b65c722d2e199f18237271d1,1.0109151750802994
vt_h10_c1,74,DT,0.7777777777777778,token_recall,0.3,eligible_body_tokens,answer_only,5e92f4dbbda07af7f760cb3977d56669853c6d275e2749c2e4ec541e174243ed,1.2612899132072926
vt_h10_c1,74,FT_K1,0.8383838383838383,token_recall,0.3,eligible_body_tokens,answer_only,5e92f4dbbda07af7f760cb3977d56669853c6d275e2749c2e4ec541e174243ed,0.8494163602590561
vt_h10_c1,74,ifr-tokenwise,0.8282828282828283,token_recall,0.3,eligible_body_tokens,answer_only,5e92f4dbbda07af7f760cb3977d56669853c6d275e2749c2e4ec541e174243ed,7.091720517724752
vt_h10_c1,74,FT_K3,0.8383838383838383,token_recall,0.3,eligible_body_tokens,answer_only,5e92f4dbbda07af7f760cb3977d56669853c6d275e2749c2e4ec541e174243ed,1.2011817209422588
vt_h10_c1,75,DT,0.7653061224489796,token_recall,0.3,eligible_body_tokens,answer_only,21f6a668aa4fa06ddef5e96efa5d824476dfc7859e4f0e0af0df7124e1eac13a,1.2629599757492542
vt_h10_c1,75,FT_K1,0.8163265306122449,token_recall,0.3,eligible_body_tokens,answer_only,21f6a668aa4fa06ddef5e96efa5d824476dfc7859e4f0e0af0df7124e1eac13a,0.8560592755675316
vt_h10_c1,75,ifr-tokenwise,0.826530612244898,token_recall,0.3,eligible_body_tokens,answer_only,21f6a668aa4fa06ddef5e96efa5d824476dfc7859e4f0e0af0df7124e1eac13a,6.9138844683766365
vt_h10_c1,75,FT_K3,0.8163265306122449,token_recall,0.3,eligible_body_tokens,answer_only,21f6a668aa4fa06ddef5e96efa5d824476dfc7859e4f0e0af0df7124e1eac13a,1.191142413765192
vt_h10_c1,76,DT,0.7450980392156863,token_recall,0.3,eligible_body_tokens,answer_only,0e0c09f163ba0d10ec236bc36d9c2e0b1e05b94394cbe6d1e85f9d4263b88b9f,1.2746775783598423
vt_h10_c1,76,FT_K1,0.8333333333333334,token_recall,0.3,eligible_body_tokens,answer_only,0e0c09f163ba0d10ec236bc36d9c2e0b1e05b94394cbe6d1e85f9d4263b88b9f,0.8491914086043835
vt_h10_c1,76,ifr-tokenwise,0.8137254901960784,token_recall,0.3,eligible_body_tokens,answer_only,0e0c09f163ba0d10ec236bc36d9c2e0b1e05b94394cbe6d1e85f9d4263b88b9f,7.180016852915287
vt_h10_c1,76,FT_K3,0.8333333333333334,token_recall,0.3,eligible_body_tokens,answer_only,0e0c09f163ba0d10ec236bc36d9c2e0b1e05b94394cbe6d1e85f9d4263b88b9f,1.2063468806445599
vt_h10_c1,77,DT,0.7830188679245284,token_recall,0.3,eligible_body_tokens,answer_only,60eeb1c495a55c3a4f2cfb18aaa2441eac7bdd4b01c70008b657241d281f4181,1.2837045192718506
vt_h10_c1,77,FT_K1,0.8301886792452831,token_recall,0.3,eligible_body_tokens,answer_only,60eeb1c495a55c3a4f2cfb18aaa2441eac7bdd4b01c70008b657241d281f4181,0.8534599654376507
vt_h10_c1,77,ifr-tokenwise,0.8301886792452831,token_recall,0.3,eligible_body_tokens,answer_only,60eeb1c495a55c3a4f2cfb18aaa2441eac7bdd4b01c70008b657241d281f4181,7.423417571932077
vt_h10_c1,77,FT_K3,0.8301886792452831,token_recall,0.3,eligible_body_tokens,answer_only,60eeb1c495a55c3a4f2cfb18aaa2441eac7bdd4b01c70008b657241d281f4181,1.1994528882205486
vt_h10_c1,78,DT,0.7549019607843137,token_recall,0.3,eligible_body_tokens,answer_only,d47c740ab760d9f692e30c7fdbb08818a9dc8f30ab0f6b65f4dc9bfa5c82bf5a,1.3182475715875626
vt_h10_c1,78,FT_K1,0.803921568627451,token_recall,0.3,eligible_body_tokens,answer_only,d47c740ab760d9f692e30c7fdbb08818a9dc8f30ab0f6b65f4dc9bfa5c82bf5a,0.7877076454460621
vt_h10_c1,78,ifr-tokenwise,0.8333333333333334,token_recall,0.3,eligible_body_tokens,answer_only,d47c740ab760d9f692e30c7fdbb08818a9dc8f30ab0f6b65f4dc9bfa5c82bf5a,7.17244141921401
vt_h10_c1,78,FT_K3,0.803921568627451,token_recall,0.3,eligible_body_tokens,answer_only,d47c740ab760d9f692e30c7fdbb08818a9dc8f30ab0f6b65f4dc9bfa5c82bf5a,1.1472705826163292
vt_h10_c1,79,DT,0.78,token_recall,0.3,eligible_body_tokens,answer_only,998a2479781813c64f2b6550671ddc16f5ecf00f842accb8f1c2de88db486baf,1.314798265695572
vt_h10_c1,79,FT_K1,0.82,token_recall,0.3,eligible_body_tokens,answer_only,998a2479781813c64f2b6550671ddc16f5ecf00f842accb8f1c2de88db486baf,0.7159570567309856
vt_h10_c1,79,ifr-tokenwise,0.82,token_recall,0.3,eligible_body_tokens,answer_only,998a2479781813c64f2b6550671ddc16f5ecf00f842accb8f1c2de88db486baf,6.93892902508378
vt_h10_c1,79,FT_K3,0.82,token_recall,0.3,eligible_body_tokens,answer_only,998a2479781813c64f2b6550671ddc16f5ecf00f842accb8f1c2de88db486baf,1.1072055399417877
vt_h10_c1,80,DT,0.7450980392156863,token_recall,0.3,eligible_body_tokens,answer_only,4ac73bec0a5e138b3807867dd2b88f70f774c5fca2ce33f751dddcd19bc6ccb3,1.3070715926587582
vt_h10_c1,80,FT_K1,0.7941176470588235,token_recall,0.3,eligible_body_tokens,answer_only,4ac73bec0a5e138b3807867dd2b88f70f774c5fca2ce33f751dddcd19bc6ccb3,0.8889868073165417
vt_h10_c1,80,ifr-tokenwise,0.7941176470588235,token_recall,0.3,eligible_body_tokens,answer_only,4ac73bec0a5e138b3807867dd2b88f70f774c5fca2ce33f751dddcd19bc6ccb3,7.208581671118736
vt_h10_c1,80,FT_K3,0.7941176470588235,token_recall,0.3,eligible_body_tokens,answer_only,4ac73bec0a5e138b3807867dd2b88f70f774c5fca2ce33f751dddcd19bc6ccb3,1.2810697481036186
vt_h10_c1,81,DT,0.7647058823529411,token_recall,0.3,eligible_body_tokens,answer_only,c58e7dc93cea5e6fc30579025677a606014fef48ce191026520ad44904852ee0,1.2741927914321423
vt_h10_c1,81,FT_K1,0.8137254901960784,token_recall,0.3,eligible_body_tokens,answer_only,c58e7dc93cea5e6fc30579025677a606014fef48ce191026520ad44904852ee0,0.8581347651779652
vt_h10_c1,81,ifr-tokenwise,0.8235294117647058,token_recall,0.3,eligible_body_tokens,answer_only,c58e7dc93cea5e6fc30579025677a606014fef48ce191026520ad44904852ee0,7.206227548420429
vt_h10_c1,81,FT_K3,0.8137254901960784,token_recall,0.3,eligible_body_tokens,answer_only,c58e7dc93cea5e6fc30579025677a606014fef48ce191026520ad44904852ee0,1.219944816082716
vt_h10_c1,82,DT,0.7326732673267327,token_recall,0.3,eligible_body_tokens,answer_only,a093afa29b1c54f98b0007d070521384632343a9c863da0b26638b0cecd30e40,1.2843184061348438
vt_h10_c1,82,FT_K1,0.8316831683168316,token_recall,0.3,eligible_body_tokens,answer_only,a093afa29b1c54f98b0007d070521384632343a9c863da0b26638b0cecd30e40,0.8585693351924419
vt_h10_c1,82,ifr-tokenwise,0.8118811881188119,token_recall,0.3,eligible_body_tokens,answer_only,a093afa29b1c54f98b0007d070521384632343a9c863da0b26638b0cecd30e40,7.219097882509232
vt_h10_c1,82,FT_K3,0.8316831683168316,token_recall,0.3,eligible_body_tokens,answer_only,a093afa29b1c54f98b0007d070521384632343a9c863da0b26638b0cecd30e40,1.218921896070242
vt_h10_c1,83,DT,0.7575757575757576,token_recall,0.3,eligible_body_tokens,answer_only,3c5e682bdfaf4dee1654b66e3b231e718ad166bb9871ac3d01dd901085c5e466,1.281766165047884
vt_h10_c1,83,FT_K1,0.8181818181818182,token_recall,0.3,eligible_body_tokens,answer_only,3c5e682bdfaf4dee1654b66e3b231e718ad166bb9871ac3d01dd901085c5e466,0.8574384786188602
vt_h10_c1,83,ifr-tokenwise,0.8181818181818182,token_recall,0.3,eligible_body_tokens,answer_only,3c5e682bdfaf4dee1654b66e3b231e718ad166bb9871ac3d01dd901085c5e466,7.122994866222143
vt_h10_c1,83,FT_K3,0.8181818181818182,token_recall,0.3,eligible_body_tokens,answer_only,3c5e682bdfaf4dee1654b66e3b231e718ad166bb9871ac3d01dd901085c5e466,1.2042432837188244
vt_h10_c1,84,DT,0.7663551401869159,token_recall,0.3,eligible_body_tokens,answer_only,40ab78fa9443c69bdf70cd050482c08eef6984b4d5c9ba2c5d9d0cb181fef987,1.2989410683512688
vt_h10_c1,84,FT_K1,0.8130841121495327,token_recall,0.3,eligible_body_tokens,answer_only,40ab78fa9443c69bdf70cd050482c08eef6984b4d5c9ba2c5d9d0cb181fef987,0.8581137955188751
vt_h10_c1,84,ifr-tokenwise,0.822429906542056,token_recall,0.3,eligible_body_tokens,answer_only,40ab78fa9443c69bdf70cd050482c08eef6984b4d5c9ba2c5d9d0cb181fef987,7.5741179175674915
vt_h10_c1,84,FT_K3,0.8130841121495327,token_recall,0.3,eligible_body_tokens,answer_only,40ab78fa9443c69bdf70cd050482c08eef6984b4d5c9ba2c5d9d0cb181fef987,1.2066078074276447
vt_h10_c1,85,DT,0.8018867924528302,token_recall,0.3,eligible_body_tokens,answer_only,bd0314c6d17a10e290fd067dbf04facf0da0d7b71f2aaef9ed247e9a8f814505,1.2777568586170673
vt_h10_c1,85,FT_K1,0.8207547169811321,token_recall,0.3,eligible_body_tokens,answer_only,bd0314c6d17a10e290fd067dbf04facf0da0d7b71f2aaef9ed247e9a8f814505,0.8579960130155087
vt_h10_c1,85,ifr-tokenwise,0.8301886792452831,token_recall,0.3,eligible_body_tokens,answer_only,bd0314c6d17a10e290fd067dbf04facf0da0d7b71f2aaef9ed247e9a8f814505,7.411588851362467
vt_h10_c1,85,FT_K3,0.8301886792452831,token_recall,0.3,eligible_body_tokens,answer_only,bd0314c6d17a10e290fd067dbf04facf0da0d7b71f2aaef9ed247e9a8f814505,1.2084313780069351
vt_h10_c1,86,DT,0.7450980392156863,token_recall,0.3,eligible_body_tokens,answer_only,a883def3bb3f5162873c58d136a28b83af961b27a53bfb41c6a3fc14f40ed6d6,1.2718127332627773
vt_h10_c1,86,FT_K1,0.8235294117647058,token_recall,0.3,eligible_body_tokens,answer_only,a883def3bb3f5162873c58d136a28b83af961b27a53bfb41c6a3fc14f40ed6d6,0.7693854719400406
vt_h10_c1,86,ifr-tokenwise,0.8137254901960784,token_recall,0.3,eligible_body_tokens,answer_only,a883def3bb3f5162873c58d136a28b83af961b27a53bfb41c6a3fc14f40ed6d6,7.122896026819944
vt_h10_c1,86,FT_K3,0.8235294117647058,token_recall,0.3,eligible_body_tokens,answer_only,a883def3bb3f5162873c58d136a28b83af961b27a53bfb41c6a3fc14f40ed6d6,1.118208847939968
vt_h10_c1,87,DT,0.7647058823529411,token_recall,0.3,eligible_body_tokens,answer_only,fcea639aa7869a711b653e774a3faffae326a3aadd4a0803a796a631474fa147,1.2843100652098656
vt_h10_c1,87,FT_K1,0.8431372549019608,token_recall,0.3,eligible_body_tokens,answer_only,fcea639aa7869a711b653e774a3faffae326a3aadd4a0803a796a631474fa147,0.7648260742425919
vt_h10_c1,87,ifr-tokenwise,0.8235294117647058,token_recall,0.3,eligible_body_tokens,answer_only,fcea639aa7869a711b653e774a3faffae326a3aadd4a0803a796a631474fa147,7.148484360426664
vt_h10_c1,87,FT_K3,0.8431372549019608,token_recall,0.3,eligible_body_tokens,answer_only,fcea639aa7869a711b653e774a3faffae326a3aadd4a0803a796a631474fa147,1.1166165731847286
vt_h10_c1,88,DT,0.75,token_recall,0.3,eligible_body_tokens,answer_only,7961733ad07ee21f2472bac7aee75bc1a577084857e92bd1005775d36e4bf9ac,1.3068463765084743
vt_h10_c1,88,FT_K1,0.8076923076923077,token_recall,0.3,eligible_body_tokens,answer_only,7961733ad07ee21f2472bac7aee75bc1a577084857e92bd1005775d36e4bf9ac,0.7246057204902172
vt_h10_c1,88,ifr-tokenwise,0.8173076923076923,token_recall,0.3,eligible_body_tokens,answer_only,7961733ad07ee21f2472bac7aee75bc1a577084857e92bd1005775d36e4bf9ac,7.194046378135681
vt_h10_c1,88,FT_K3,0.8076923076923077,token_recall,0.3,eligible_body_tokens,answer_only,7961733ad07ee21f2472bac7aee75bc1a577084857e92bd1005775d36e4bf9ac,1.106344822794199
vt_h10_c1,89,DT,0.7692307692307693,token_recall,0.3,eligible_body_tokens,answer_only,d7ee4e799a3f3e119b379184ca181b8acadbfbe334f66d089e8c31960e2a0c50,1.282029215246439
vt_h10_c1,89,FT_K1,0.8269230769230769,token_recall,0.3,eligible_body_tokens,answer_only,d7ee4e799a3f3e119b379184ca181b8acadbfbe334f66d089e8c31960e2a0c50,0.7542704194784164
vt_h10_c1,89,ifr-tokenwise,0.8269230769230769,token_recall,0.3,eligible_body_tokens,answer_only,d7ee4e799a3f3e119b379184ca181b8acadbfbe334f66d089e8c31960e2a0c50,7.215870939195156
vt_h10_c1,89,FT_K3,0.8269230769230769,token_recall,0.3,eligible_body_tokens,answer_only,d7ee4e799a3f3e119b379184ca181b8acadbfbe334f66d089e8c31960e2a0c50,1.1191953867673874
vt_h10_c1,90,DT,0.82,token_recall,0.3,eligible_body_tokens,answer_only,1e8e8ff97219b386d623211c33c5535d270f2242a6087b5be1628b49ec86f2b3,1.3142054192721844
vt_h10_c1,90,FT_K1,0.81,token_recall,0.3,eligible_body_tokens,answer_only,1e8e8ff97219b386d623211c33c5535d270f2242a6087b5be1628b49ec86f2b3,0.6987138614058495
vt_h10_c1,90,ifr-tokenwise,0.82,token_recall,0.3,eligible_body_tokens,answer_only,1e8e8ff97219b386d623211c33c5535d270f2242a6087b5be1628b49ec86f2b3,6.93304443731904
vt_h10_c1,90,FT_K3,0.81,token_recall,0.3,eligible_body_tokens,answer_only,1e8e8ff97219b386d623211c33c5535d270f2242a6087b5be1628b49ec86f2b3,1.0814610831439495
vt_h10_c1,91,DT,0.7254901960784313,token_recall,0.3,eligible_body_tokens,answer_only,36fada548d5889b356458d5cb9945f0c0ccec4e8a92332eae0d58366df5be232,1.3014311008155346
vt_h10_c1,91,FT_K1,0.803921568627451,token_recall,0.3,eligible_body_tokens,answer_only,36fada548d5889b356458d5cb9945f0c0ccec4e8a92332eae0d58366df5be232,0.6960661523044109
vt_h10_c1,91,ifr-tokenwise,0.8137254901960784,token_recall,0.3,eligible_body_tokens,answer_only,36fada548d5889b356458d5cb9945f0c0ccec4e8a92332eae0d58366df5be232,7.017978269606829
vt_h10_c1,91,FT_K3,0.803921568627451,token_recall,0.3,eligible_body_tokens,answer_only,36fada548d5889b356458d5cb9945f0c0ccec4e8a92332eae0d58366df5be232,1.0643684193491936
vt_h10_c1,92,DT,0.7428571428571429,token_recall,0.3,eligible_body_tokens,answer_only,d302c72c9f5f96fef1dc698dbf3f46e0be00b6936c8348f85d22d049cf80d709,1.3067629374563694
vt_h10_c1,92,FT_K1,0.8285714285714286,token_recall,0.3,eligible_body_tokens,answer_only,d302c72c9f5f96fef1dc698dbf3f46e0be00b6936c8348f85d22d049cf80d709,0.8776291720569134
vt_h10_c1,92,ifr-tokenwise,0.8285714285714286,token_recall,0.3,eligible_body_tokens,answer_only,d302c72c9f5f96fef1dc698dbf3f46e0be00b6936c8348f85d22d049cf80d709,7.431793864816427
vt_h10_c1,92,FT_K3,0.8285714285714286,token_recall,0.3,eligible_body_tokens,answer_only,d302c72c9f5f96fef1dc698dbf3f46e0be00b6936c8348f85d22d049cf80d709,1.2346463091671467
vt_h10_c1,93,DT,0.803921568627451,token_recall,0.3,eligible_body_tokens,answer_only,7e7449f85611758c19bc9cc2d7bb75036bdec1eb740ae4dafb8de4093020435b,1.269541684538126
