index,target_mode,method,policy,fraction,recall,f1,spent_all_tokens,excess_over_all_token_budget
40,full,FT_K1,all_tokens_prefix,0.1,0.5,0.5714285714285715,127,0
40,full,FT_K1,eligible_skip,0.2,0.75,0.39999999999999997,283,1
40,full,FT_K1,all_tokens_skip,0.2,0.75,0.4285714285714285,274,0
40,full,FT_K1,all_tokens_prefix,0.2,0.75,0.4285714285714285,274,0
40,full,FT_K3,eligible_skip,0.05,0.5,0.5714285714285715,72,1
40,full,FT_K3,all_tokens_skip,0.05,0.5,0.6666666666666666,63,0
40,full,FT_K3,all_tokens_prefix,0.05,0.5,0.6666666666666666,63,0
40,full,FT_K3,eligible_skip,0.1,0.5,0.5,138,0
40,full,FT_K3,all_tokens_skip,0.1,0.5,0.5,138,0
40,full,FT_K3,all_tokens_prefix,0.1,0.5,0.5714285714285715,127,0
40,full,FT_K3,eligible_skip,0.2,0.75,0.39999999999999997,283,1
40,full,FT_K3,all_tokens_skip,0.2,0.75,0.4285714285714285,274,0
40,full,FT_K3,all_tokens_prefix,0.2,0.75,0.4285714285714285,274,0
41,full,DT_target,eligible_skip,0.05,0.5,0.5714285714285715,49,4
41,full,DT_target,all_tokens_skip,0.05,0.5,0.6666666666666666,39,0
41,full,DT_target,all_tokens_prefix,0.05,0.5,0.6666666666666666,39,0
41,full,DT_target,eligible_skip,0.1,0.75,0.6666666666666665,92,3
41,full,DT_target,all_tokens_skip,0.1,0.75,0.6666666666666665,89,0
41,full,DT_target,all_tokens_prefix,0.1,0.75,0.75,75,0
41,full,DT_target,eligible_skip,0.2,0.75,0.4285714285714285,185,8
41,full,DT_target,all_tokens_skip,0.2,0.75,0.46153846153846156,175,0
41,full,DT_target,all_tokens_prefix,0.2,0.75,0.46153846153846156,175,0
41,full,FT_K1,eligible_skip,0.05,0.5,0.5714285714285715,47,2
41,full,FT_K1,all_tokens_skip,0.05,0.5,0.6666666666666666,39,0
41,full,FT_K1,all_tokens_prefix,0.05,0.5,0.6666666666666666,39,0
41,full,FT_K1,eligible_skip,0.1,0.75,0.6666666666666665,91,2
41,full,FT_K1,all_tokens_skip,0.1,0.75,0.6666666666666665,89,0
41,full,FT_K1,all_tokens_prefix,0.1,0.75,0.75,77,0
41,full,FT_K1,eligible_skip,0.2,0.75,0.46153846153846156,183,6
41,full,FT_K1,all_tokens_skip,0.2,0.75,0.46153846153846156,172,0
41,full,FT_K1,all_tokens_prefix,0.2,0.75,0.5,149,0
41,full,FT_K3,eligible_skip,0.05,0.5,0.5714285714285715,47,2
41,full,FT_K3,all_tokens_skip,0.05,0.5,0.6666666666666666,39,0
41,full,FT_K3,all_tokens_prefix,0.05,0.5,0.6666666666666666,39,0
41,full,FT_K3,eligible_skip,0.1,0.75,0.6666666666666665,91,2
41,full,FT_K3,all_tokens_skip,0.1,0.75,0.6666666666666665,89,0
41,full,FT_K3,all_tokens_prefix,0.1,0.75,0.75,77,0
41,full,FT_K3,eligible_skip,0.2,0.75,0.46153846153846156,183,6
41,full,FT_K3,all_tokens_skip,0.2,0.75,0.5,171,0
41,full,FT_K3,all_tokens_prefix,0.2,0.75,0.5,171,0
42,full,DT_target,eligible_skip,0.05,0.5,0.5,61,0
42,full,DT_target,all_tokens_skip,0.05,0.5,0.5,61,0
42,full,DT_target,all_tokens_prefix,0.05,0.5,0.5,61,0
42,full,DT_target,eligible_skip,0.1,1.0,0.6666666666666666,127,0
42,full,DT_target,all_tokens_skip,0.1,1.0,0.6666666666666666,127,0
42,full,DT_target,all_tokens_prefix,0.1,1.0,0.6666666666666666,127,0
42,full,DT_target,eligible_skip,0.2,1.0,0.3636363636363636,263,0
42,full,DT_target,all_tokens_skip,0.2,1.0,0.3636363636363636,263,0
42,full,DT_target,all_tokens_prefix,0.2,1.0,0.4444444444444445,209,0
42,full,FT_K1,eligible_skip,0.05,0.5,0.5,67,1
42,full,FT_K1,all_tokens_skip,0.05,0.5,0.5,66,0
42,full,FT_K1,all_tokens_prefix,0.05,0.5,0.6666666666666666,47,0
42,full,FT_K1,eligible_skip,0.1,0.5,0.3333333333333333,132,0
42,full,FT_K1,all_tokens_skip,0.1,0.5,0.3333333333333333,132,0
42,full,FT_K1,all_tokens_prefix,0.1,0.5,0.5,77,0
42,full,FT_K1,eligible_skip,0.2,1.0,0.5,262,0
42,full,FT_K1,all_tokens_skip,0.2,1.0,0.5,262,0
42,full,FT_K1,all_tokens_prefix,0.2,1.0,0.5,262,0
42,full,FT_K3,eligible_skip,0.05,0.5,0.5,67,1
42,full,FT_K3,all_tokens_skip,0.05,0.5,0.5,66,0
42,full,FT_K3,all_tokens_prefix,0.05,0.5,0.6666666666666666,47,0
42,full,FT_K3,eligible_skip,0.1,0.5,0.5,120,0
42,full,FT_K3,all_tokens_skip,0.1,0.5,0.4,132,0
42,full,FT_K3,all_tokens_prefix,0.1,0.5,0.5,120,0
42,full,FT_K3,eligible_skip,0.2,1.0,0.5,262,0
42,full,FT_K3,all_tokens_skip,0.2,1.0,0.5,262,0
42,full,FT_K3,all_tokens_prefix,0.2,1.0,0.5,262,0
43,full,DT_target,eligible_skip,0.05,0.6666666666666666,0.6666666666666666,62,0
43,full,DT_target,all_tokens_skip,0.05,0.6666666666666666,0.6666666666666666,62,0
43,full,DT_target,all_tokens_prefix,0.05,0.6666666666666666,0.8,51,0
43,full,DT_target,eligible_skip,0.1,1.0,0.7499999999999999,131,5
43,full,DT_target,all_tokens_skip,0.1,1.0,0.8571428571428571,120,0
43,full,DT_target,all_tokens_prefix,0.1,1.0,0.8571428571428571,120,0
43,full,DT_target,eligible_skip,0.2,1.0,0.4615384615384615,253,1
43,full,DT_target,all_tokens_skip,0.2,1.0,0.5,242,0
43,full,DT_target,all_tokens_prefix,0.2,1.0,0.5454545454545454,231,0
43,full,FT_K1,eligible_skip,0.05,0.6666666666666666,0.6666666666666666,64,1
43,full,FT_K1,all_tokens_skip,0.05,0.6666666666666666,0.6666666666666666,62,0
43,full,FT_K1,all_tokens_prefix,0.05,0.6666666666666666,0.8,51,0
43,full,FT_K1,eligible_skip,0.1,1.0,0.8571428571428571,130,4
43,full,FT_K1,all_tokens_skip,0.1,1.0,0.7499999999999999,123,0
43,full,FT_K1,all_tokens_prefix,0.1,1.0,1.0,97,0
43,full,FT_K1,eligible_skip,0.2,1.0,0.5,255,3
43,full,FT_K1,all_tokens_skip,0.2,1.0,0.5454545454545454,244,0
43,full,FT_K1,all_tokens_prefix,0.2,1.0,0.6,222,0
43,full,FT_K3,eligible_skip,0.05,0.6666666666666666,0.6666666666666666,64,1
43,full,FT_K3,all_tokens_skip,0.05,0.6666666666666666,0.6666666666666666,62,0
43,full,FT_K3,all_tokens_prefix,0.05,0.6666666666666666,0.8,51,0
43,full,FT_K3,eligible_skip,0.1,1.0,0.8571428571428571,130,4
43,full,FT_K3,all_tokens_skip,0.1,1.0,0.7499999999999999,123,0
43,full,FT_K3,all_tokens_prefix,0.1,1.0,1.0,97,0
43,full,FT_K3,eligible_skip,0.2,1.0,0.5,255,3
43,full,FT_K3,all_tokens_skip,0.2,1.0,0.5454545454545454,244,0
43,full,FT_K3,all_tokens_prefix,0.2,1.0,0.5454545454545454,244,0
44,full,DT_target,eligible_skip,0.05,0.3333333333333333,0.28571428571428575,39,0
44,full,DT_target,all_tokens_skip,0.05,0.3333333333333333,0.28571428571428575,39,0
44,full,DT_target,all_tokens_prefix,0.05,0.3333333333333333,0.4,26,0
44,full,DT_target,eligible_skip,0.1,0.6666666666666666,0.5714285714285715,81,0
44,full,DT_target,all_tokens_skip,0.1,0.6666666666666666,0.5,82,0
44,full,DT_target,all_tokens_prefix,0.1,0.6666666666666666,0.6666666666666666,69,0
44,full,DT_target,eligible_skip,0.2,1.0,0.5454545454545454,160,0
44,full,DT_target,all_tokens_skip,0.2,1.0,0.5454545454545454,167,0
44,full,DT_target,all_tokens_prefix,0.2,1.0,0.6666666666666666,149,0
44,full,FT_K1,eligible_skip,0.05,0.3333333333333333,0.3333333333333333,43,1
44,full,FT_K1,all_tokens_skip,0.05,0.3333333333333333,0.4,42,0
44,full,FT_K1,all_tokens_prefix,0.05,0.3333333333333333,0.5,15,0
44,full,FT_K1,eligible_skip,0.1,0.6666666666666666,0.5714285714285715,84,0
44,full,FT_K1,all_tokens_skip,0.1,0.6666666666666666,0.5714285714285715,84,0
44,full,FT_K1,all_tokens_prefix,0.1,0.6666666666666666,0.6666666666666666,83,0
44,full,FT_K1,eligible_skip,0.2,1.0,0.5454545454545454,160,0
44,full,FT_K1,all_tokens_skip,0.2,1.0,0.5454545454545454,160,0
44,full,FT_K1,all_tokens_prefix,0.2,1.0,0.6,159,0
44,full,FT_K3,eligible_skip,0.05,0.3333333333333333,0.3333333333333333,43,1
44,full,FT_K3,all_tokens_skip,0.05,0.3333333333333333,0.4,42,0
44,full,FT_K3,all_tokens_prefix,0.05,0.3333333333333333,0.5,15,0
44,full,FT_K3,eligible_skip,0.1,0.6666666666666666,0.5714285714285715,84,0
44,full,FT_K3,all_tokens_skip,0.1,0.6666666666666666,0.5714285714285715,84,0
44,full,FT_K3,all_tokens_prefix,0.1,0.6666666666666666,0.6666666666666666,83,0
44,full,FT_K3,eligible_skip,0.2,1.0,0.5454545454545454,160,0
44,full,FT_K3,all_tokens_skip,0.2,1.0,0.5454545454545454,160,0
44,full,FT_K3,all_tokens_prefix,0.2,1.0,0.6,159,0
45,full,DT_target,eligible_skip,0.05,0.5,0.4,91,0
45,full,DT_target,all_tokens_skip,0.05,0.5,0.4,91,0
45,full,DT_target,all_tokens_prefix,0.05,0.5,0.5,85,0
45,full,DT_target,eligible_skip,0.1,1.0,0.4444444444444445,190,6
45,full,DT_target,all_tokens_skip,0.1,1.0,0.5,183,0
45,full,DT_target,all_tokens_prefix,0.1,1.0,0.5714285714285715,168,0
45,full,DT_target,eligible_skip,0.2,1.0,0.2857142857142857,370,3
45,full,DT_target,all_tokens_skip,0.2,1.0,0.3076923076923077,363,0
45,full,DT_target,all_tokens_prefix,0.2,1.0,0.3076923076923077,363,0
45,full,FT_K1,eligible_skip,0.05,0.5,0.4,95,3
45,full,FT_K1,all_tokens_skip,0.05,0.5,0.5,89,0
45,full,FT_K1,all_tokens_prefix,0.05,0.5,0.5,89,0
45,full,FT_K1,eligible_skip,0.1,1.0,0.4,188,4
45,full,FT_K1,all_tokens_skip,0.1,1.0,0.4444444444444445,181,0
45,full,FT_K1,all_tokens_prefix,0.1,1.0,0.5,176,0
45,full,FT_K1,eligible_skip,0.2,1.0,0.25,367,0
45,full,FT_K1,all_tokens_skip,0.2,1.0,0.25,367,0
45,full,FT_K1,all_tokens_prefix,0.2,1.0,0.2857142857142857,339,0
45,full,FT_K3,eligible_skip,0.05,0.5,0.4,95,3
45,full,FT_K3,all_tokens_skip,0.05,0.5,0.5,89,0
45,full,FT_K3,all_tokens_prefix,0.05,0.5,0.5,89,0
45,full,FT_K3,eligible_skip,0.1,1.0,0.4444444444444445,184,0
45,full,FT_K3,all_tokens_skip,0.1,1.0,0.4444444444444445,184,0
45,full,FT_K3,all_tokens_prefix,0.1,1.0,0.5714285714285715,155,0
45,full,FT_K3,eligible_skip,0.2,1.0,0.25,367,0
45,full,FT_K3,all_tokens_skip,0.2,1.0,0.25,367,0
45,full,FT_K3,all_tokens_prefix,0.2,1.0,0.2857142857142857,355,0
46,full,DT_target,eligible_skip,0.05,0.5,0.5,61,0
46,full,DT_target,all_tokens_skip,0.05,0.5,0.5,61,0
46,full,DT_target,all_tokens_prefix,0.05,0.5,0.5,61,0
46,full,DT_target,eligible_skip,0.1,1.0,0.6666666666666666,124,0
46,full,DT_target,all_tokens_skip,0.1,1.0,0.6666666666666666,124,0
46,full,DT_target,all_tokens_prefix,0.1,1.0,0.6666666666666666,124,0
46,full,DT_target,eligible_skip,0.2,1.0,0.3636363636363636,271,6
46,full,DT_target,all_tokens_skip,0.2,1.0,0.3636363636363636,265,0
46,full,DT_target,all_tokens_prefix,0.2,1.0,0.4444444444444445,235,0
46,full,FT_K1,eligible_skip,0.05,0.5,0.5,61,0
46,full,FT_K1,all_tokens_skip,0.05,0.5,0.5,61,0
46,full,FT_K1,all_tokens_prefix,0.05,0.5,0.5,61,0
46,full,FT_K1,eligible_skip,0.1,1.0,0.5714285714285715,125,0
46,full,FT_K1,all_tokens_skip,0.1,1.0,0.5714285714285715,125,0
46,full,FT_K1,all_tokens_prefix,0.1,1.0,0.5714285714285715,125,0
46,full,FT_K1,eligible_skip,0.2,1.0,0.33333333333333337,262,0
46,full,FT_K1,all_tokens_skip,0.2,1.0,0.33333333333333337,262,0
46,full,FT_K1,all_tokens_prefix,0.2,1.0,0.4,220,0
46,full,FT_K3,eligible_skip,0.05,0.5,0.5,61,0
46,full,FT_K3,all_tokens_skip,0.05,0.5,0.5,61,0
46,full,FT_K3,all_tokens_prefix,0.05,0.5,0.5,61,0
46,full,FT_K3,eligible_skip,0.1,1.0,0.5714285714285715,125,0
46,full,FT_K3,all_tokens_skip,0.1,1.0,0.5714285714285715,125,0
46,full,FT_K3,all_tokens_prefix,0.1,1.0,0.5714285714285715,125,0
46,full,FT_K3,eligible_skip,0.2,1.0,0.3636363636363636,259,0
46,full,FT_K3,all_tokens_skip,0.2,1.0,0.3636363636363636,259,0
46,full,FT_K3,all_tokens_prefix,0.2,1.0,0.4,242,0
47,full,DT_target,eligible_skip,0.05,0.3333333333333333,0.4,48,3
47,full,DT_target,all_tokens_skip,0.05,0.3333333333333333,0.5,40,0
47,full,DT_target,all_tokens_prefix,0.05,0.3333333333333333,0.5,40,0
47,full,DT_target,eligible_skip,0.1,1.0,1.0,86,0
47,full,DT_target,all_tokens_skip,0.1,1.0,1.0,86,0
47,full,DT_target,all_tokens_prefix,0.1,1.0,1.0,86,0
47,full,DT_target,eligible_skip,0.2,1.0,0.6666666666666666,175,0
47,full,DT_target,all_tokens_skip,0.2,1.0,0.6666666666666666,175,0
47,full,DT_target,all_tokens_prefix,0.2,1.0,0.7499999999999999,158,0
47,full,FT_K1,eligible_skip,0.05,0.3333333333333333,0.4,48,3
47,full,FT_K1,all_tokens_skip,0.05,0.3333333333333333,0.5,40,0
47,full,FT_K1,all_tokens_prefix,0.05,0.3333333333333333,0.5,40,0
47,full,FT_K1,eligible_skip,0.1,0.6666666666666666,0.6666666666666666,88,0
47,full,FT_K1,all_tokens_skip,0.1,0.6666666666666666,0.6666666666666666,88,0
47,full,FT_K1,all_tokens_prefix,0.1,0.6666666666666666,0.6666666666666666,88,0
47,full,FT_K1,eligible_skip,0.2,0.6666666666666666,0.4444444444444444,184,7
47,full,FT_K1,all_tokens_skip,0.2,0.6666666666666666,0.4444444444444444,175,0
47,full,FT_K1,all_tokens_prefix,0.2,0.6666666666666666,0.5,167,0
47,full,FT_K3,eligible_skip,0.05,0.3333333333333333,0.4,48,3
47,full,FT_K3,all_tokens_skip,0.05,0.3333333333333333,0.5,40,0
47,full,FT_K3,all_tokens_prefix,0.05,0.3333333333333333,0.5,40,0
47,full,FT_K3,eligible_skip,0.1,0.6666666666666666,0.6666666666666666,88,0
47,full,FT_K3,all_tokens_skip,0.1,0.6666666666666666,0.6666666666666666,88,0
47,full,FT_K3,all_tokens_prefix,0.1,0.6666666666666666,0.6666666666666666,88,0
47,full,FT_K3,eligible_skip,0.2,0.6666666666666666,0.4444444444444444,184,7
47,full,FT_K3,all_tokens_skip,0.2,0.6666666666666666,0.4444444444444444,175,0
47,full,FT_K3,all_tokens_prefix,0.2,0.6666666666666666,0.5,167,0
0,answer_conditioned,DT_target,eligible_skip,0.05,0.5,0.3333333333333333,150,5
0,answer_conditioned,DT_target,all_tokens_skip,0.05,0.5,0.3333333333333333,143,0
0,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.5,0.4,137,0
0,answer_conditioned,DT_target,eligible_skip,0.1,0.5,0.16666666666666669,301,12
0,answer_conditioned,DT_target,all_tokens_skip,0.1,0.5,0.16666666666666669,283,0
0,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.5,0.1818181818181818,277,0
0,answer_conditioned,DT_target,eligible_skip,0.2,0.5,0.09090909090909091,593,16
0,answer_conditioned,DT_target,all_tokens_skip,0.2,0.5,0.09090909090909091,577,0
0,answer_conditioned,DT_target,all_tokens_prefix,0.2,0.5,0.09999999999999999,540,0
0,answer_conditioned,FT_K1,eligible_skip,0.05,1.0,0.5714285714285715,154,9
0,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.5,0.28571428571428575,145,0
0,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.5,0.3333333333333333,137,0
0,answer_conditioned,FT_K1,eligible_skip,0.1,0.5,0.1818181818181818,305,16
0,answer_conditioned,FT_K1,all_tokens_skip,0.1,0.5,0.1818181818181818,289,0
0,answer_conditioned,FT_K1,all_tokens_prefix,0.1,0.5,0.2,262,0
0,answer_conditioned,FT_K1,eligible_skip,0.2,1.0,0.19999999999999998,593,16
0,answer_conditioned,FT_K1,all_tokens_skip,0.2,1.0,0.21052631578947367,574,0
0,answer_conditioned,FT_K1,all_tokens_prefix,0.2,1.0,0.2222222222222222,554,0
0,answer_conditioned,FT_K3,eligible_skip,0.05,1.0,0.5714285714285715,154,9
0,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.5,0.28571428571428575,145,0
0,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.5,0.3333333333333333,137,0
0,answer_conditioned,FT_K3,eligible_skip,0.1,1.0,0.33333333333333337,306,17
0,answer_conditioned,FT_K3,all_tokens_skip,0.1,1.0,0.33333333333333337,287,0
0,answer_conditioned,FT_K3,all_tokens_prefix,0.1,1.0,0.3636363636363636,279,0
0,answer_conditioned,FT_K3,eligible_skip,0.2,1.0,0.19999999999999998,593,16
0,answer_conditioned,FT_K3,all_tokens_skip,0.2,1.0,0.21052631578947367,572,0
0,answer_conditioned,FT_K3,all_tokens_prefix,0.2,1.0,0.2222222222222222,554,0
1,answer_conditioned,DT_target,eligible_skip,0.05,0.6666666666666666,0.8,52,0
1,answer_conditioned,DT_target,all_tokens_skip,0.05,0.6666666666666666,0.8,52,0
1,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.6666666666666666,0.8,52,0
1,answer_conditioned,DT_target,eligible_skip,0.1,1.0,0.7499999999999999,109,0
1,answer_conditioned,DT_target,all_tokens_skip,0.1,1.0,0.8571428571428571,117,0
1,answer_conditioned,DT_target,all_tokens_prefix,0.1,1.0,0.8571428571428571,117,0
1,answer_conditioned,DT_target,eligible_skip,0.2,1.0,0.4615384615384615,235,2
1,answer_conditioned,DT_target,all_tokens_skip,0.2,1.0,0.5,224,0
1,answer_conditioned,DT_target,all_tokens_prefix,0.2,1.0,0.5,224,0
1,answer_conditioned,FT_K1,eligible_skip,0.05,0.6666666666666666,0.8,52,0
1,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.6666666666666666,0.8,52,0
1,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.6666666666666666,0.8,52,0
1,answer_conditioned,FT_K1,eligible_skip,0.1,1.0,0.8571428571428571,110,0
1,answer_conditioned,FT_K1,all_tokens_skip,0.1,1.0,0.8571428571428571,110,0
1,answer_conditioned,FT_K1,all_tokens_prefix,0.1,1.0,0.8571428571428571,110,0
1,answer_conditioned,FT_K1,eligible_skip,0.2,1.0,0.5,222,0
1,answer_conditioned,FT_K1,all_tokens_skip,0.2,1.0,0.5,233,0
1,answer_conditioned,FT_K1,all_tokens_prefix,0.2,1.0,0.5,233,0
1,answer_conditioned,FT_K3,eligible_skip,0.05,0.6666666666666666,0.8,52,0
1,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.6666666666666666,0.8,52,0
1,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.6666666666666666,0.8,52,0
1,answer_conditioned,FT_K3,eligible_skip,0.1,1.0,0.8571428571428571,110,0
1,answer_conditioned,FT_K3,all_tokens_skip,0.1,1.0,0.8571428571428571,110,0
1,answer_conditioned,FT_K3,all_tokens_prefix,0.1,1.0,0.8571428571428571,110,0
1,answer_conditioned,FT_K3,eligible_skip,0.2,1.0,0.5,222,0
1,answer_conditioned,FT_K3,all_tokens_skip,0.2,1.0,0.5,233,0
1,answer_conditioned,FT_K3,all_tokens_prefix,0.2,1.0,0.5,233,0
2,answer_conditioned,DT_target,eligible_skip,0.05,0.3333333333333333,0.3333333333333333,53,0
2,answer_conditioned,DT_target,all_tokens_skip,0.05,0.3333333333333333,0.3333333333333333,53,0
2,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.0,0.0,0,0
2,answer_conditioned,DT_target,eligible_skip,0.1,0.6666666666666666,0.5714285714285715,114,0
2,answer_conditioned,DT_target,all_tokens_skip,0.1,0.6666666666666666,0.5714285714285715,114,0
2,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.3333333333333333,0.3333333333333333,97,0
2,answer_conditioned,DT_target,eligible_skip,0.2,0.6666666666666666,0.4,238,1
2,answer_conditioned,DT_target,all_tokens_skip,0.2,0.6666666666666666,0.4,232,0
2,answer_conditioned,DT_target,all_tokens_prefix,0.2,0.6666666666666666,0.4444444444444444,217,0
2,answer_conditioned,FT_K1,eligible_skip,0.05,0.0,0.0,55,0
2,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.0,0.0,55,0
2,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.0,0.0,0,0
2,answer_conditioned,FT_K1,eligible_skip,0.1,0.3333333333333333,0.3333333333333333,116,0
2,answer_conditioned,FT_K1,all_tokens_skip,0.1,0.3333333333333333,0.3333333333333333,116,0
2,answer_conditioned,FT_K1,all_tokens_prefix,0.1,0.3333333333333333,0.4,105,0
2,answer_conditioned,FT_K1,eligible_skip,0.2,0.3333333333333333,0.2222222222222222,232,0
2,answer_conditioned,FT_K1,all_tokens_skip,0.2,0.3333333333333333,0.2222222222222222,232,0
2,answer_conditioned,FT_K1,all_tokens_prefix,0.2,0.3333333333333333,0.2222222222222222,232,0
2,answer_conditioned,FT_K3,eligible_skip,0.05,0.0,0.0,55,0
2,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.0,0.0,55,0
2,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.0,0.0,0,0
2,answer_conditioned,FT_K3,eligible_skip,0.1,0.3333333333333333,0.3333333333333333,116,0
2,answer_conditioned,FT_K3,all_tokens_skip,0.1,0.3333333333333333,0.3333333333333333,116,0
2,answer_conditioned,FT_K3,all_tokens_prefix,0.1,0.3333333333333333,0.4,105,0
2,answer_conditioned,FT_K3,eligible_skip,0.2,0.6666666666666666,0.4,227,0
2,answer_conditioned,FT_K3,all_tokens_skip,0.2,0.6666666666666666,0.4,227,0
2,answer_conditioned,FT_K3,all_tokens_prefix,0.2,0.6666666666666666,0.4,227,0
3,answer_conditioned,DT_target,eligible_skip,0.05,0.5,0.6666666666666666,32,0
3,answer_conditioned,DT_target,all_tokens_skip,0.05,0.5,0.5,46,0
3,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.5,0.6666666666666666,32,0
3,answer_conditioned,DT_target,eligible_skip,0.1,0.5,0.3333333333333333,92,0
3,answer_conditioned,DT_target,all_tokens_skip,0.1,0.5,0.3333333333333333,92,0
3,answer_conditioned,DT_target,all_tokens_prefix,0.1,0.5,0.4,78,0
3,answer_conditioned,DT_target,eligible_skip,0.2,0.5,0.22222222222222224,185,0
3,answer_conditioned,DT_target,all_tokens_skip,0.2,0.5,0.22222222222222224,185,0
3,answer_conditioned,DT_target,all_tokens_prefix,0.2,0.5,0.22222222222222224,185,0
3,answer_conditioned,FT_K1,eligible_skip,0.05,0.5,0.6666666666666666,32,0
3,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.5,0.5,46,0
3,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.5,0.6666666666666666,32,0
3,answer_conditioned,FT_K1,eligible_skip,0.1,0.5,0.3333333333333333,84,0
3,answer_conditioned,FT_K1,all_tokens_skip,0.1,0.5,0.3333333333333333,84,0
3,answer_conditioned,FT_K1,all_tokens_prefix,0.1,0.5,0.4,67,0
3,answer_conditioned,FT_K1,eligible_skip,0.2,0.5,0.2,184,0
3,answer_conditioned,FT_K1,all_tokens_skip,0.2,0.5,0.2,184,0
3,answer_conditioned,FT_K1,all_tokens_prefix,0.2,0.5,0.2,184,0
3,answer_conditioned,FT_K3,eligible_skip,0.05,0.5,0.6666666666666666,32,0
3,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.5,0.5,46,0
3,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.5,0.6666666666666666,32,0
3,answer_conditioned,FT_K3,eligible_skip,0.1,0.5,0.3333333333333333,90,0
3,answer_conditioned,FT_K3,all_tokens_skip,0.1,0.5,0.3333333333333333,90,0
3,answer_conditioned,FT_K3,all_tokens_prefix,0.1,0.5,0.4,67,0
3,answer_conditioned,FT_K3,eligible_skip,0.2,0.5,0.2,184,0
3,answer_conditioned,FT_K3,all_tokens_skip,0.2,0.5,0.2,184,0
3,answer_conditioned,FT_K3,all_tokens_prefix,0.2,0.5,0.2,184,0
4,answer_conditioned,DT_target,eligible_skip,0.05,0.3333333333333333,0.4,58,0
4,answer_conditioned,DT_target,all_tokens_skip,0.05,0.3333333333333333,0.4,58,0
4,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.3333333333333333,0.5,44,0
4,answer_conditioned,DT_target,eligible_skip,0.1,1.0,0.8571428571428571,123,4
4,answer_conditioned,DT_target,all_tokens_skip,0.1,1.0,0.8571428571428571,118,0
4,answer_conditioned,DT_target,all_tokens_prefix,0.1,1.0,1.0,104,0
4,answer_conditioned,DT_target,eligible_skip,0.2,1.0,0.5454545454545454,240,3
4,answer_conditioned,DT_target,all_tokens_skip,0.2,1.0,0.6,226,0
4,answer_conditioned,DT_target,all_tokens_prefix,0.2,1.0,0.6,226,0
4,answer_conditioned,FT_K1,eligible_skip,0.05,0.3333333333333333,0.4,58,0
4,answer_conditioned,FT_K1,all_tokens_skip,0.05,0.3333333333333333,0.4,58,0
4,answer_conditioned,FT_K1,all_tokens_prefix,0.05,0.3333333333333333,0.5,44,0
4,answer_conditioned,FT_K1,eligible_skip,0.1,1.0,0.8571428571428571,118,0
4,answer_conditioned,FT_K1,all_tokens_skip,0.1,1.0,0.8571428571428571,118,0
4,answer_conditioned,FT_K1,all_tokens_prefix,0.1,1.0,1.0,104,0
4,answer_conditioned,FT_K1,eligible_skip,0.2,1.0,0.5454545454545454,229,0
4,answer_conditioned,FT_K1,all_tokens_skip,0.2,1.0,0.5454545454545454,229,0
4,answer_conditioned,FT_K1,all_tokens_prefix,0.2,1.0,0.6,215,0
4,answer_conditioned,FT_K3,eligible_skip,0.05,0.3333333333333333,0.4,58,0
4,answer_conditioned,FT_K3,all_tokens_skip,0.05,0.3333333333333333,0.4,58,0
4,answer_conditioned,FT_K3,all_tokens_prefix,0.05,0.3333333333333333,0.5,44,0
4,answer_conditioned,FT_K3,eligible_skip,0.1,1.0,0.8571428571428571,118,0
4,answer_conditioned,FT_K3,all_tokens_skip,0.1,1.0,0.8571428571428571,118,0
4,answer_conditioned,FT_K3,all_tokens_prefix,0.1,1.0,1.0,104,0
4,answer_conditioned,FT_K3,eligible_skip,0.2,1.0,0.5454545454545454,229,0
4,answer_conditioned,FT_K3,all_tokens_skip,0.2,1.0,0.5454545454545454,229,0
4,answer_conditioned,FT_K3,all_tokens_prefix,0.2,1.0,0.6,215,0
5,answer_conditioned,DT_target,eligible_skip,0.05,0.3333333333333333,0.3333333333333333,79,0
5,answer_conditioned,DT_target,all_tokens_skip,0.05,0.3333333333333333,0.3333333333333333,79,0
5,answer_conditioned,DT_target,all_tokens_prefix,0.05,0.3333333333333333,0.3333333333333333,79,0
